clause_text,clause_type
"Dispute Resolution. Any disagreement, dispute, controversy or claim arising out of or relating to this Agreement or the interpretation of this Agreement or any arrangements relating to this Agreement or contemplated in this Agreement or the breach, termination or invalidity thereof shall be settled by final and binding arbitration administered by JAMS in San Diego, California in accordance with the then existing JAMS arbitration rules applicable to employment disputes (the “JAMS Rules”); provided that, notwithstanding any provision in such rules to the contrary, in all cases the parties shall be entitled to reasonable discovery. In the event of such an arbitration proceeding, the Executive and the Company shall select a mutually acceptable neutral arbitrator from among the JAMS panel of arbitrators. In the event the Executive and the Company cannot agree on an arbitrator, the arbitrator shall be selected in accordance with the then existing JAMS Rules. Neither the Executive nor the Company nor the arbitrator shall disclose the existence, content or results of any arbitration hereunder without the prior written consent of all parties, except to the extent necessary to enforce any arbitration award in a court of competent jurisdiction. Except as provided herein, the Federal Arbitration Act shall govern the interpretation of, enforcement of and all proceedings under this agreement to arbitrate. The arbitrator shall apply the substantive law (and the law of remedies, if applicable) of the state of California, or federal law, or both, as applicable, and the arbitrator is without jurisdiction to apply any different substantive law. The arbitrator shall have the authority to entertain a motion to dismiss and/or a motion for summary judgment by any party and shall apply the standards governing such motions under the Federal Rules of Civil Procedure. The arbitrator shall render an award and a written, reasoned opinion in support thereof. Judgment upon the award may be entered in any court having jurisdiction thereof. The Executive shall not be required to pay any arbitration fee or cost that is unique to arbitration or greater than any amount he would be required to pay to pursue his claims in a court of competent jurisdiction.",dispute-resolution
Dispute Resolution. 17.1 The Parties agree not to initiate legal proceedings in relation to a dispute unless they have tried and failed to resolve the dispute by negotiation.,dispute-resolution
"Dispute Resolution. To ensure the rapid and economical resolution of disputes that may arise in connection with your employment with the Company, you and the Company agree that any and all disputes, claims, or causes of action, in law or equity, including but not limited to statutory claims, arising from or relating to the enforcement, breach, performance, or interpretation of this Agreement, your employment with the Company, or the termination of your employment, shall be resolved pursuant to the Federal Arbitration Act, 9 U.S.C. § 1-16, to the fullest extent permitted by law, by final, binding and confidential arbitration conducted by JAMS or its successor, under JAMS’ then applicable rules and procedures for employment disputes before a single arbitrator (available upon request and also currently available at http://www.jamsadr.com/rules-employment-arbitration/). You acknowledge that by agreeing to this arbitration procedure, both you and the Company waive the right to resolve any such dispute through a trial by jury or judge or administrative proceeding. In addition, all claims, disputes, or causes of action under this section, whether by you or the Company, must be brought in an individual capacity, and shall not be brought as a plaintiff (or claimant) or class member in any purported class or representative proceeding, nor joined or consolidated with the claims of any other person or entity. The arbitrator may not consolidate the claims of more than one person or entity, and may not preside over any form of representative or class proceeding. To the extent that the preceding sentences regarding class claims or proceedings are found to violate applicable law or are otherwise found unenforceable, any claim(s) alleged or brought on behalf of a class shall proceed in a court of law rather than by arbitration. This paragraph shall not apply to any action or claim that cannot be subject to mandatory arbitration as a matter of law, including, without limitation, claims brought pursuant to the California Private Attorneys General Act of 2004, as amended, to the extent such claims are not permitted by applicable law to be submitted to mandatory arbitration (collectively, the “Excluded Claims”). In the event you intend to bring multiple claims, including one of the Excluded Claims listed above, the Excluded Claims may be publicly filed with a court, while any other claims will remain subject to mandatory arbitration. You will have the right to be represented by legal counsel at a...",dispute-resolution
"Dispute Resolution. Any controversy, dispute, or claim of any nature arising out of, in connection with, or in relation to the interpretation, performance, enforcement or breach of this Contract (and any closing document executed in connection herewith), including any claim based on contract, tort or statute, shall be resolved at the written request of any party to this Contract by binding arbitration. The arbitration shall be administered in accordance with the then current Commercial Arbitration Rules of the American Arbitration Association. Any matter to be settled by arbitration shall be submitted to the American Arbitration Association in Denver, Colorado. The parties shall attempt to designate one arbitrator from the American Arbitration Association. If they are unable to do so within 30 days after written demand therefor, then the American Arbitration Association shall designate an arbitrator. The arbitration shall be final and binding, and enforceable in any court of competent jurisdiction. The arbitrator shall award attorneys' fees (including those of in-house counsel) and costs to the prevailing party and charge the cost of arbitration to the party which is not the prevailing party. Notwithstanding anything herein to the contrary, this Section 13.25 shall not prevent Purchaser or Sellers from seeking and obtaining equitable relief on a temporary or permanent basis, including, without limitation, a temporary restraining order, a preliminary or permanent injunction or similar equitable relief, from a court of competent jurisdiction located in the state in which the Property is located (to which all parties hereto consent to venue and jurisdiction) by instituting a legal action or other court proceeding in order to protect or enforce the rights of such party under this Contract or to prevent irreparable harm and injury. The court's jurisdiction over any such equitable matter, however, shall be expressly limited only to the temporary, preliminary, or permanent equitable relief sought; all other claims initiated under this Contract between the parties hereto shall be determined through final and binding arbitration in accordance with this Section 13.25.",dispute-resolution
"Dispute Resolution. The dispute resolution process provided in Chapter 2260, Texas Government Code, and the related rules adopted by the Texas Attorney General pursuant to Chapter 2260, shall be used by A&M System and PROVIDER to attempt to resolve any claim for breach of contract made by PROVIDER that cannot be resolved in the ordinary course of business. PROVIDER shall submit written notice of a claim of breach of contract under this Chapter to Billy Hamilton, Deputy Chancellor and Chief Financial Officer for A&M System, who shall examine PROVIDER’s claim and any counterclaim and negotiate with PROVIDER in an effort to resolve the claim.",dispute-resolution
"Dispute Resolution. Any dispute, controversy or claim between the Company and the Employee or other person arising out of or relating to this Agreement shall be settled by arbitration conducted in the City of Jacksonville, Florida, in accordance with the National Rules for the Resolution of Employment Disputes of the American Arbitration Association then in force and Florida law within thirty (30) days after written notice from one party to the other requesting that the matter be submitted to arbitration; provided that this Section 21 shall not apply to, and the Company shall be free to seek, injunctive or other equitable relief with respect to any actual or threatened violation by the Employee of his or her obligations under Section 16 hereof in any court of competent jurisdiction. The arbitration decision or award shall be binding and final upon the parties. The arbitration award shall be in writing and shall set forth the basis thereof. The parties hereto shall abide by all awards rendered in such arbitration proceedings, and all such awards may be enforced and executed upon in any court having jurisdiction over the party against whom enforcement of such award is sought. Each party shall be responsible for its own costs and expenses in any dispute or proceeding regarding the enforcement of this Agreement.",dispute-resolution
"Dispute Resolution. (a) Any dispute, controversy or claim arising out of or relating to this Agreement, or the interpretation, breach, termination or validity hereof, shall first be subject to resolution through consultation of the parties to such dispute, controversy or claim. Such consultation shall begin within seven (7) days after one Party hereto has delivered to the other Parties involved a written request for such consultation. If within thirty (30) days following the commencement of such consultation the dispute cannot be resolved, the dispute shall be submitted to arbitration upon the request of any Party with notice to the other Parties.",dispute-resolution
"Dispute Resolution. The Executive and the Company agree that any dispute or claim, whether based on contract, tort, discrimination, retaliation, or otherwise, relating to, arising from, or connected in any manner with this Agreement or with the Executive’s employment with Company, unless otherwise agreed in a writing signed by both parties, shall be resolved exclusively through final and binding arbitration under the auspices of the Hong Kong Chamber of Commerce (“HKCC”) in accordance with the commercial arbitration rules and supplementary procedures for international commercial arbitration of the HKCC. The arbitration shall be held in Hong Kong. There shall be three arbitrators: one arbitrator shall be chosen by each party to the dispute and those two arbitrators shall choose the third arbitrator. Each party shall cooperate with the other in making full disclosure of and providing complete access to all information and documents requested by the other party in connection with the arbitration proceedings. Arbitration shall be the sole, binding, exclusive and final remedy for resolving any dispute between the parties. The arbitrators shall have jurisdiction to determine any claim, including the arbitrability of any claim, submitted to them. The arbitrators may grant any relief authorized by law for any properly established claim. Either party, before or during any arbitration, may apply to a court having jurisdiction for a restraining order or injunction where such relief is necessary to protect its interests. The interpretation and enforceability of this paragraph of this Agreement shall be governed and construed in accordance with the United States Federal Arbitration Act, 9. U.S.C. ss.1, ET SEQ. More specifically, the parties agree to submit to binding arbitration any claims for unpaid wages or benefits, or for alleged discrimination, harassment, or retaliation, arising under Title VII of the Civil Rights Act of 1964, the Equal Pay Act, the National Labor Relations Act, the Age Discrimination in Employment Act, the Americans With Disabilities Act, the Executive Retirement Income Security Act, the Civil Rights of 1991, the Family and Medical Leave Act, the Fair Labor Standards Act, Sections 1981 through 1988 of Title 42 of the United States Code, COBRA, and any other federal, state, or local law, regulation, or ordinance, and any common law claims, claims for breach of contract, or claims for declaratory relief. The Executive acknowledges that the purpose and effect of this ...",dispute-resolution
Dispute Resolution. Any claim arising under this Section 8 shall be excluded from the dispute resolution procedures set forth in Section 10 and shall be brought in a court of competent jurisdiction.,dispute-resolution
"Dispute Resolution. 32.1 Should any dispute of whatsoever nature arise between the Parties concerning this Agreement, the Parties shall try to resolve the dispute by negotiation within 10 [ten] Business Days of such dispute arising.",dispute-resolution
Dispute Resolution. 11.2.1 The Parties shall attempt in good faith to negotiate a settlement to any dispute between them arising out of or in connection with the Contract within twenty (20) Working Days of either Party notifying the other of the dispute and such efforts shall involve the escalation of the dispute to those persons named in Clause 2.3 (Notices).,dispute-resolution
"Dispute Resolution. Except as otherwise provided in Section 10 of this Agreement, any controversy, dispute, or claim arising out of, in connection with, or in relation to, the interpretation, performance or breach of this Agreement, including, without limitation, the validity, scope, and enforceability of this section, may at the election of any party, be solely and finally settled by arbitration conducted in Nashville, Tennessee, by and in accordance with the then existing rules for commercial arbitration of the American Arbitration Association, or any successor organization and with the Expedited Procedures thereof (collectively, the “Rules”). Each of the parties hereto agrees that such arbitration shall be conducted by a single arbitrator selected in accordance with the Rules; provided that such arbitrator shall be experienced in deciding cases concerning the matter which is the subject of the dispute. Any of the parties may demand arbitration by written notice to the other and to the Arbitrator set forth in this Section 11(b) (“Demand for Arbitration”). Each of the parties agrees that if possible, the award shall be made in writing no more than 30 days following the end of the proceeding. Any award rendered by the arbitrator(s) shall be final and binding and judgment may be entered on it in any court of competent jurisdiction. Each of the parties hereto agrees to treat as confidential the results of any arbitration (including, without limitation, any findings of fact and/or law made by the arbitrator) and not to disclose such results to any unauthorized person. The parties intend that this agreement to arbitrate be valid, enforceable and irrevocable. In the event of any arbitration with regard to this Agreement, each party shall pay its own legal fees and expenses, provided, however, that the parties agree to share the cost of the Arbitrator’s fees. If Executive substantially prevails on any of his substantive legal claims, then the Company shall pay all legal fees incurred by Executive to arbitrate the dispute, and all arbitration fees.",dispute-resolution
"Dispute Resolution. If a party (a “Disputing Party”) disputes (I) the Valuation Agent’s calculation of a Delivery Amount or a Return Amount or (II) the Value of any Transfer of Eligible Credit Support or Posted Credit Support, then (1) the Disputing Party will notify the other party and the Valuation Agent (if the Valuation Agent is not the other party) not later than the close of business on the Local Business Day following (X) the date that the demand is made under Paragraph 3 in the case of (I) above or (Y) the date of Transfer in the case of (II) above, (2) subject to Paragraph 4(a), the appropriate party will Transfer the undisputed amount to the other party not later than the close of business on the Local Business Day following (X) the date that the demand is made under Paragraph 3 in the case of (I) above or (Y) the date of Transfer in the case of (II) above, (3) the parties will consult with each other in an attempt to resolve the dispute and (4) if they fail to resolve the dispute by the Resolution Time, then:",dispute-resolution
"Dispute Resolution. (a) The parties to this Agreement shall exert good faith efforts to promptly resolve any controversy or claim arising out of or related to this Agreement or the breach thereof within fifteen (15) days of receipt of notice by one party from another party that such a controversy or claim exists. If the parties fail to resolve such controversy or claim within such fifteen (15) day period, they shall, unless otherwise provided in this Agreement, give notice in writing to the CEOs, who will meet within fifteen (15) days of receipt of such notice at a mutually acceptable time and place to attempt to resolve any such controversy or claim. In the event the CEOs fail to meet or to resolve the controversy or claim within such fifteen (15) day period, the controversy or claim (other than business and operational decisions customarily exercised by management in entities similar to Vitrocrisa) shall be settled by arbitration in accordance with the then existing International Arbitration Rules of the American Arbitration Association (hereinafter ""AAA""), which shall commence upon one party providing the other parties with a written demand for arbitration (the ""DEMAND FOR ARBITRATION"").",dispute-resolution
"Dispute Resolution. A. The parties shall negotiate in good faith to resolve any dispute, controversy or claim (a “Dispute”) between the parties expeditiously and to the mutual benefit of the continuity of relationship. In the event any such Dispute continues unresolved for fifteen (15) days after a senior executive from each party have met with each other (either in person or telephonically) in an attempt to resolve such Dispute, the parties shall thereafter immediately submit the Dispute to mediation in accordance with the then-current Commercial Mediation Rules of the Center for Public Resources (“CPR”) Mediation Procedure and shall bear equally the costs of the mediation. The parties will act in good faith to jointly appoint a mutually acceptable mediator, seeking assistance in such regard from the CPR within fifteen (15) days of the submission of the Dispute to Mediation. Unless otherwise agreed, the parties will select a mediator from the CPR Panels of Distinguished Neutrals. The parties agree to participate in good faith in the mediation and negotiations related thereto for a period of thirty (30) days commencing with the selection of the mediator and any extension of such period as mutually agreed to by the parties. If the Dispute is not resolved within thirty (30) days after the beginning of the mediation and any extension of such periods as mutually agreed to by the parties, any party to the Dispute may submit the Dispute to, to be finally determined by, binding arbitration in accordance with the following provisions of this Section 23, regardless of the amount in controversy or whether such Dispute would otherwise be considered justifiable or ripe for resolution by a court or arbitration panel.",dispute-resolution
"Dispute Resolution. At the option of either the Company or the Executive, any dispute, controversy or question arising under, out of or relating to this Agreement, the Executive's employment or termination of employment, including but not limited to any and all statutory claims involving workplace discrimination or wrongful discharge, but excluding claims pursuant to Sections 7 or 8 hereof, shall be referred for decision by arbitration in the State of New Jersey by a neutral arbitrator mutually selected by the parties hereto. Any arbitration proceeding shall be governed by the Rules of the American Arbitration Association then in effect or such last in effect (in the event such Association is no longer in existence). If the parties are unable to agree upon such a neutral arbitrator within 21 days after either party has given the other written notice of the desire to submit the dispute, controversy or question for decision as aforesaid, then either party may apply to the American Arbitration Association for a final and binding appointment of a neutral arbitrator; however, if such Association is not then in existence or does not act in the matter within 45 days of any such application, either party may apply to a judge of the local court where the Bank is headquartered for an appointment of a neutral arbitrator to hear the parties and such judge is hereby authorized to make such appointment. In the event that either party exercises the right to submit a dispute, controversy or question arising hereunder to arbitration, the decision of the neutral arbitrator shall be final, conclusive and binding on all interested persons and no action at law or in equity shall be instituted or, if instituted, further prosecuted by either party other than to enforce the award of the neutral arbitrator. The award of the neutral arbitrator may be entered in any court that has jurisdiction. The Executive and the Company shall each bear all their own costs (including the fees and disbursements of counsel) incurred in connection with any such arbitration and shall each pay one-half of the costs of any arbitrator.",dispute-resolution
"Dispute Resolution. Buyer and Seller agree to mediate any dispute or claim arising out of this Agreement, or in any resulting transaction, before resorting to arbitration or court action.",dispute-resolution
"Dispute Resolution. Whenever either party desires to institute legal proceedings against the other concerning this Agreement, it shall provide written notice to that effect to such other party. The party providing such notice shall refrain from instituting said legal proceedings for a period of thirty (30) days following the date of provision of such notice. During such period, the parties shall attempt in good faith to amicably resolve their dispute by negotiation among their executive officers.",dispute-resolution
"Dispute Resolution. Except as otherwise provided in the Article entitled ""Priority of Use,"" the Article entitled ""Intellectual Property Rights – Invention and Patent Rights"" (for those activities governed by 37 C.F.R. Part 404), and those situations where a pre-existing statutory or regulatory system exists (e.g., under the Freedom of Information Act, 5 U.S.C. § 552), all disputes concerning questions of fact or law arising under this Agreement shall be referred by the claimant in writing to the appropriate person identified in this Agreement as the ""Points of Contact."" The persons identified as the ""Points of Contact"" for NASA and the Partner will consult and attempt to resolve all issues arising from the implementation of this Agreement. If they are unable to come to agreement on any issue, the dispute will be referred to the signatories to this Agreement, or their designees, for joint resolution. If the Parties remain unable to resolve the dispute, then the NASA signatory or that person's designee, as applicable, will issue a written decision that will be the final agency decision for the purpose of judicial review. Nothing in this Article limits or prevents either Party from pursuing any other right or remedy available by law upon the issuance of the final agency decision.",dispute-resolution
"Dispute Resolution. Any controversy or claim arising out of or relating to this Agreement, or the breach thereof, shall be settled by mediation, and if not settled within 14 days of the submission to meditation, by arbitration in accordance with the Voluntary Arbitration Rules of the American Arbitration Association, and the arbitration shall be held in the Raleigh, North Carolina area. The arbitrator shall be acceptable to both the Company and Executive. If the parties cannot agree on an acceptable arbitrator, the dispute shall be heard by a panel of three (3) arbitrators, one appointed by each of the parties and the third appointed by the other two arbitrators. Judgment upon the award rendered by the arbitrator or arbitrators may be entered in any court having jurisdiction thereof. The arbitrator or arbitrators shall be deemed to possess the power to issue mandatory orders and restraining orders in connection with such arbitration; provided, however, that nothing in this Section 11.4 shall be construed so as to deny the Company the right and power to seek and obtain injunctive relief in a court of equity for any breach or threatened breach by Executive of his covenants contained in Section 8 hereof. All costs and expenses of arbitration shall be paid one-half by the Company and one-half by Executive.",dispute-resolution
"Dispute Resolution. 5.18.1 The Parties will attempt in good faith to resolve through negotiation any dispute, claim or controversy arising out of, or relating to, this Agreement. Either Party may give written notice to the other Party of any dispute not resolved in the normal course of business. Each Party will within seven (7) Days after delivery of the written notice of dispute, designate a vice- president level employee or a representative with authority to make commitments to review, meet, and negotiate, in good faith, to resolve the dispute. The Parties intend that these negotiations be conducted by non-lawyer, business representatives, and the locations, format, frequency, duration, and conclusions of these discussions will be at the discretion of the representatives. By mutual agreement, the representatives may use other procedures to assist in these negotiations. The discussions and correspondence among the representatives for the purposes of these negotiations will be treated as Confidential Information (Confidential Information) developed for purposes of settlement, and will be exempt from discovery and production, and not be admissible in any subsequent proceedings without the concurrence of both Parties.",dispute-resolution
"Dispute Resolution. As a condition to the parties’ right to arbitration under this Agreement, either the Company or the Reinsurer will give written notification to the other party of any dispute relating to or arising from this Agreement, including, but not limited to, the formation or breach thereof. Within 15 days of notification, both parties must designate an officer of their respective companies to attempt to resolve the dispute. The officers will meet at a mutually agreeable location as soon as possible and as often as necessary to attempt to negotiate a resolution of the dispute. During the negotiation process, all reasonable requests made for information concerning the dispute will be promptly honored. The format for discussions will be determined mutually by the officers. If these officers are unable to resolve the dispute within 30 days of their first meeting, the parties may agree in writing to extend the negotiation period for an additional 30 days. If the matter is not resolved within 30 days of the first meeting or the additional 30 day period, if any, then either party may demand arbitration pursuant to Article 10.3. The discussions and all information exchanged for the purposes of such discussions will be confidential and without prejudice.",dispute-resolution
"Dispute Resolution. (i) Any dispute, controversy or claim (each, a “Dispute”) arising out of or relating to this Agreement, or the interpretation, breach, termination, validity or invalidity thereof, shall be referred to arbitration upon the demand of either party to the dispute with notice (the “Arbitration Notice”) to the other.",dispute-resolution
