clause_text,clause_type
"Exclusions. The foregoing obligations of confidentiality shall not apply to, nor restrict the use of data or Confidential Information which: (i) was already in the rightful possession or control of the recipient at the time of disclosure and not subject to an obligation of confidentiality on such party, and of which the recipient has evidence so to prove; (ii) the recipient thereafter develops independently and has evidence of such development; (iii) was received from a third party who was entitled to disclosure; (iv) was necessary financial and/or other information provided by the Party to prospective financiers and/or investors but only if such information was given subject to the execution of the appropriate confidentiality agreement(s) with the receiving party(ies); (v) was or became known or available to the public or to the trade without fault of the recipient, except that, even in such instance, the recipient shall not disclose any correlation between such Confidential Information or techniques and any such unrestricted information; (vi) is required to be disclosed under law or rules applicable to the Party or as a result of a court order not subject to appeal, provided that insofar as possible the recipient gives the Disclosing Party prior written notice of such disclosure so that the Disclosing Party may intervene in the proceedings to protect the confidential nature of the Confidential Information.",exclusions
"Exclusions. Notwithstanding the foregoing, the terms “Trade Secret” and “Confidential Information” shall not include, and the obligations set forth in this Article IV shall not apply to, any information which: (i) can be demonstrated by Executive to have been known by Executive prior to Executive’s employment by the Company; (ii) is or becomes generally available to the public through no act or omission of Executive; (iii) is obtained by Executive in good faith from a third party who discloses such information to Executive on a non-confidential basis without violating any obligation of confidentiality or secrecy relating to the information disclosed; or (iv) is independently developed by Executive outside the scope of Executive’s employment without use of Confidential Information or Trade Secrets.",exclusions
"Exclusions. In no event will either party be liable for indirect, incidental, special, punitive, or consequential damages, or loss of use, loss of profits, or interruption of business, however caused or on any theory of liability.",exclusions
"Exclusions. Notwithstanding the foregoing, Proprietary Information shall not include information in the public domain not as a result of a breach of any duty by the Executive or any other person.",exclusions
"Exclusions. Confidential Information does not include material, data, and/or information (A) that any Company Party has voluntarily placed in the public domain, (B) that has been lawfully and independently developed and publicly disclosed by third parties, (C) that constitutes the general non-specialized knowledge and skills gained by the Executive during the Employment Period or (D) that otherwise enters the public domain through lawful means; provided, however, that the unauthorized appropriation, use or disclosure of Confidential Information by the Executive, directly or indirectly, shall not affect the protection and relief afforded by this Agreement regarding such information.",exclusions
"Exclusions. The obligations in Section 4.3 will not apply to the extent that it can be demonstrated that any Confidential Information: (a) is or becomes generally known to the public through no fault of or breach of this Agreement by the receiving party; (b) was rightfully in the receiving party’s possession at the time of disclosure, without an obligation of confidentiality; (c) is independently developed by the receiving party without use of the disclosing party’s Confidential Information; or (d) is rightfully obtained by the receiving party from a third party without restriction on use or disclosure.",exclusions
"Exclusions. The warranties in this Agreement do not apply to problems caused by accident, abuse, or use inconsistent with this Agreement, including failure to meet minimum system requirements. These warranties do not apply to free, trial, preview, or prerelease products, or to components of Products that Customer is permitted to redistribute.",exclusions
"Exclusions. The above insurance coverages are operations by or on behalf of the Subcontractor providing insurance for bodily injury, personal injury, and property damage for the limits of liability indicated, including but not limited to, coverage for (1) the premises and operations; (2) products and completed operations; (3) contractual liability; (4) construction means, methods, techniques, sequences, and procedures, including safety and field supervision. Such coverage shall not be subject to any of the following limiting or exclusionary endorsements: subsidence or earth movement, prior acts or work, action over – precluding indemnity for passive acts of Contractor contributing to injury of a Subcontractor’s employee, contractual limitation – eliminating cover for assumed liability, supervisory or inspection service limitation, insured vs insured cross suits, clauses terminating coverage after a specific period of time, residential or habitational limitation if the Services include residential or habitational work, classification limitation voiding coverage for work not specified, defense inside limits provision, and sub-subcontractor insurance coverage exclusions for failure to satisfy coverage conditions.",exclusions
"Exclusions. Notwithstanding any provision of this Agreement and unless Indemnitee ultimately is successful on the merits with respect to any such claim, the Company shall not be obligated under this Agreement to make any indemnity in connection with any claim made against Indemnitee:",exclusions
Exclusions. The provisions of this Section 8.14 shall not apply to assets as to which the Administrative Agent and the Borrower shall reasonably determine that the costs and burdens of obtaining a security interest therein or perfection thereof outweigh the value of the security afforded thereby.,exclusions
"Exclusions. NEITHER PARTY SHALL BE LIABLE FOR ANY: (A) SPECIAL, INDIRECT, INCIDENTAL, PUNITIVE, OR CONSEQUENTIAL DAMAGES, INCLUDING LOSS OF PROFITS, ARISING FROM OR RELATED TO A BREACH OF THIS AGREEMENT OR ANY EXHIBIT OR THE OPERATION OR USE OF SOFTWARE PROVIDED UNDER THIS AGREEMENT INCLUDING SUCH DAMAGES, WITHOUT LIMITATION, AS DAMAGES ARISING FROM LOSS OF DATA OR PROGRAMMING, LOSS OF REVENUE OR PROFITS, DAMAGE TO EQUIPMENT, AND CLAIMS AGAINST COMPANY BY ANY THIRD PERSON, EVEN IF THE RELEVANT PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES; (B) DAMAGES (REGARDLESS OF THEIR NATURE) FOR ANY DELAY OR FAILURE BY PICKNIK TO PERFORM ITS OBLIGATIONS UNDER THIS AGREEMENT DUE TO ANY CAUSE BEYOND SUCH PARTY’S REASONABLE CONTROL; OR (C) CLAIMS MADE A SUBJECT OF A LEGAL PROCEEDING AGAINST SUCH PARTY MORE THAN TWO YEARS AFTER ANY SUCH CAUSE OF ACTION FIRST AROSE. PICNIK HEREBY EXPRESSLY DISCLAIMS, AND COMPANY HEREBY UNDERSTANDS AND AGREES, THAT PICKNIK WILL NOT BE LIABLE FOR ANY INTENDED USES OF THE SERVICES, SOFTWARE, OPEN SOURCE SOFTWARE, OR BACKGROUND TECHNOLOGY UTILIZED UNDER THIS AGREEMENT. COMPANY HEREBY RELEASES AND FOREVER DISCHARGES PICKNIK FROM ANY ALL CLAIMS RELATED TO COMPANY’S USE OF THE SERVICES, SOFTWARE, OPEN SOURCE SOFTWARE, AND BACKGROUND TECHNOLOGY BEYOND THE LIMITED WARRANTY RIGHTS CONTAINED IN SECTION 9.",exclusions
"Exclusions. Any other provision herein to the contrary notwithstanding, the Company shall not be obligated pursuant to the terms of this Agreement:",exclusions
"Exclusions. Notwithstanding Section 10.2, Confidential Information does not include information that (A) is or becomes generally available to the public other than as a result of a breach of this Agreement, or (B) is already known by the receiving Party at the time of disclosure as evidenced by the receiving Party’s written records, or (C) becomes available to the receiving Party on a non-confidential basis from a source that is entitled to disclose it on a non-confidential basis, or (D) was or is independently developed by or for the receiving Party without reference to the Confidential Information, as evidenced by the receiving Party’s written records.",exclusions
Exclusions. The Company shall not be liable under this Agreement to pay any Expenses in connection with any claim made against the Indemnitee:,exclusions
Exclusions. We do not insure for loss caused directly or indirectly by any of the following. Such loss is excluded regard- less of any other cause or event contributing concur- rently or in any sequence to the loss. These exclu- sions apply whether or not the loss event results in widespread damage or affects a substantial area.,exclusions
Exclusions. Confidential Information does not include information that: (a) was rightfully known to the Receiving Party without restriction on use or disclosure prior to being disclosed or made available to the Receiving Party in connection with this Agreement; (b) was or becomes generally known by the public other than by the Receiving Party or any of its Representatives' noncompliance with this Agreement; (c) was or is received by the Receiving Party on a non-confidential basis from a third party that was or is independently developed by the Receiving Party without reference or use of any Confidential Information.,exclusions
"Exclusions. For purposes of this paragraph 3, the term Confidential Information shall not include Information which (i) becomes generally available to the public other than as a result of a disclosure by the Consultant or his assistants, agents or advisors, or (ii) becomes available on a non-confidential basis to the Consultant from a source other than the Company or it's advisors, provided that such source is not known to the Consultant to be bound by a Confidentiality agreement with or other obligation of secrecy to the Company or another party.",exclusions
"Exclusions. Confidential Information excludes information that: (i) is or becomes generally known to the public without breach of any obligation owed to Discloser, (ii) was known to the Recipient prior to its disclosure by the Discloser without breach of any obligation owed to the Discloser, (iii) is received from a third party without breach of any obligation owed to Discloser, or (iv) was independently developed by the Recipient without use or access to the Confidential Information. The Recipient may disclose Confidential Information to the extent required by law or court order, but will provide Discloser with advance notice to seek a protective order.",exclusions
Exclusions. We will not pay for:,exclusions
"Exclusions. Confidential Information will not include information which: (i) is or later becomes publicly available without breach of this Agreement, or is disclosed by the Disclosing Party without obligation of confidentiality; (ii) is known to the Recipient at the time of disclosure by the Disclosing Party; (iii) is independently developed by the Recipient without use of the Confidential Information; (iv) becomes lawfully known or available to the Recipient without restriction from a source having the lawful right to disclose the information; (v) is generally known or easily ascertainable by parties of ordinary skill in the business of the Recipient; or (vi) is software code in either object code or source code form that is licensed under an open source license. The Recipient will not be prohibited from complying with disclosure mandated by applicable law if, where reasonably practicable and without breaching any legal or regulatory requirement, it gives the Disclosing Party advance notice of the disclosure requirement.",exclusions
"Exclusions. “Confidential Information” under this Agreement shall not include any information that (i) is or becomes publicly available through no wrongful act of Recipient; (ii) was known by Recipient prior to disclosure by Discloser, as evidenced by tangible records; (iii) becomes known to Recipient after disclosure from a third party having an apparent bona fide right to disclose it; (iv) is independently developed or discovered by Recipient without use of Discloser’s Confidential Information, as evidenced by tangible records; or (v) is disclosed to another party by Discloser without restriction on further disclosure. The obligations of confidentiality and non-use set forth in this Agreement shall not apply with respect to any information that Recipient is required to disclose or produce pursuant to applicable law, court order or other valid legal process provided that Recipient promptly notifies Discloser prior to such required disclosure, discloses such information only to the extent so required and cooperates reasonably with Discloser’s efforts to contest or limit the scope of such disclosure.",exclusions
"Exclusions. In addition to the items excluded under this section, Contractors cannot sell a Product that does not qualify as Software under the Contract. The following are examples of excluded Products:  Consulting Services  Cloud Products  Implementation  Customized Training  Stand-alone Professional Services  SKUs that equate to “blocks of hours”  Stand-alone Third Party Products  Products that are provided under other Lots cannot be purchased under this Lot  Configuration Services other than as set forth in Inclusions.",exclusions
"Exclusions. A. We do not provide Uninsured Motorists Coverage for ""bodily injury"" sustained:",exclusions
Exclusions. This Contract does not provide reimbursement for:,exclusions
"Exclusions. Confidential Information does not include information that: (a) is or becomes generally known or available to the public through no act or omission of the party receiving Confidential Information (“Receiving Party”); (b) is rightfully known by the Receiving Party prior to receiving such information from the other party (“Disclosing Party”) and without restriction as to use or disclosure; (c) is independently developed by the Receiving Party without use of the Disclosing Party’s Confidential Information and without breach of this Agreement; or (d) is rightfully received by the Receiving Party from a third party without restriction on use or disclosure. The existence of this Agreement and the nature of the business relationship between the parties are not considered Confidential Information. Copyright © 2018 Synopsys, Inc.",exclusions
"Exclusions. We do not provide Medical Payments Coverage for any ""insured"" for ""bodily injury"":",exclusions
Exclusions. The company shall not be liable to make any payment under this policy in respect of any expenses whatsoever incurred by any Insured Person in connection with or in respect of:,exclusions
"Exclusions. The Borrower shall not be required to indemnify any Non-U.S. Lender or Agent, or to pay any additional amount to any Non-U.S. Lender or Agent, pursuant to Section 2.16(a), (b) or (c) in respect of Taxes or Other Taxes to the extent that the obligation to indemnify or pay such additional amounts would not have arisen but for the failure of such Non-U.S. Lender to comply with the provisions of subsection (e) above.",exclusions
"Exclusions. The warranties set forth in Clause 12.1.1 shall not apply to Buyer Furnished Equipment, nor to the Propulsion Systems, nor to any component, equipment, accessory or part installed on the Aircraft at Delivery that is not a Warranted Part except that:",exclusions
"Exclusions. In addition to the General Exclusions, as set out in the General Exclusion Section below, Jitter Service Level Standard measurements do not include any of the following:  PE Jitter applicable to the AF4 traffic class is available only for Video traffic that uses either AF41 or CS4 classification when the AF4 queue facilitating such Video traffic is not mixed with any other type of traffic.  All Customer data traffic that is marked EF by Customer and is not compliant with the subscribed EF Real Time CAR or any other data traffic that is not compliant with the applicable subscribed CAR.  All Customer data traffic that is marked by Customer using IP Precedence/DSCP settings not supported by the Verizon Private IP Network.  Jitter Service Level Standards for MVIC locations are based on measurements at the Verizon owned Provider Edge devices and not the MVIC partner location.  Jitter Service Level Standard is not applicable to Private IP Layer 2 services",exclusions
Exclusions. This Agreement does not apply to and specifically excludes the following:,exclusions
"Exclusions. Notwithstanding the scope of indemnification which may be available to Indemnitee from time to time under any Applicable Document, no indemnification, reimbursement or payment shall be required of the Company hereunder with respect to:",exclusions
"Exclusions. None of the Confidential Information, State Street Confidential Information or BTC Confidential Information shall include any information that the Receiving Party can demonstrate: (i) was, at the time of disclosure to it, in the public domain; (ii) after disclosure to it, is published or otherwise becomes part of the public domain through no fault of the Receiving Party; (iii) was in possession of the Receiving Party at the time of disclosure to it and was not the subject of a pre-existing confidentiality obligation; (iv) was received after disclosure to it from a third party who had a lawful right to disclose such information to it; or (v) was independently developed by the Receiving Party without use of the Confidential Information of the Furnishing Party. Any exclusion from the definition of Confidential Information contained in a Service Module will not apply to Personal Information.",exclusions
"Exclusions. Notwithstanding the foregoing, information or know-how of a Party shall not be deemed Confidential Information with respect to a receiving Party for purposes of this Agreement if such receiving party can affirmatively demonstrate through the production of written documentation that such information or know-how:",exclusions
Exclusions. This Agreement imposes no obligation upon Recipient with respect to Confidential Information that: (a) was rightfully in Recipient's possession before receipt from Discloser; (b) is or becomes a matter of public knowledge through no fault of Recipient; (c) is rightfully received by Recipient from a third party without a duty of confidentiality; (d) is disclosed by Discloser to a third party without a duty of confidentiality on the third party; (e) is independently developed by Recipient; (f) must be disclosed under operation of law or regulation; or (g) is disclosed by Recipient with Discloser's prior written approval.,exclusions
"Exclusions. For purposes of this Lease, the term Operating Expenses shall not include (and Lessee shall have no liability for) any of the following: school fees and other charges imposed under the Development Agreement; construction costs of the Pacific Shores Infrastructure (as defined in the Development Agreement); construction costs of any child care facility at the Project or payment to the City in lieu of constructing the child care facility; construction of any Common Area improvements; traffic mitigation payments due under Section 13 of the Development Agreement; legal fees, permit fees, architectural and engineering fees related to the development and construction of the Project; any off-site improvements (other than the widening of Seaport Boulevard as set forth below); the purchase of sanitary sewer capacity; costs to fill wetlands at the Project or restore wetlands habitat; costs to relocate power lines or other utilities; marketing costs, costs of leasing commissions, attorneys' fees and other costs and expenses incurred in connection with negotiations or disputes with prospective tenants or other occupants of the Project; costs incurred by Landlord in the repairs, capital additions, alterations or replacements made or incurred to rectify or correct defects in design, materials or workmanship in connection with the Project; costs (including permit, license and inspection costs) incurred in renovating or otherwise improving, decorating or redecorating rentable space for prospective tenants or vacant rentable space; costs incurred due to the violation by Lessor of the terms, covenants and conditions of any lease or license of space in the Project; costs of general overhead and general administrative expenses, not including management fees and building office expenses which are included in operating expenses by landlords of comparable buildings; marketing costs, legal fees, space planner's fees, and advertising and promotional expenses and brokerage fees incurred in connection with the original development, subsequent improvement, or original or future leasing of the Project; any bad debt loss, rent loss, or reserves for bad debts or rent loss; costs associated with the operation of the business of the partnership or entity which constitutes the Lessor, as the same are distinguished from the costs of operation of the Project (which shall specifically include, but not be limited to, costs of partnership accounting and legal matters, costs of defending any laws...",exclusions
Exclusions. The restrictions shall not apply to Confidential Information that:,exclusions
"Exclusions. Confidential Information does not include information that Recipient can demonstrate: (a) was in Recipient's possession prior to its being furnished to Recipient under the terms of this Agreement, provided the source of that information was not known by Recipient to be bound by a confidentiality agreement with or other continual, legal or fiduciary obligation of confidentiality to Disclosing Party; (b) is now, or hereafter becomes, through no act or failure to act on the part of Recipient, generally known to the public; (c) is rightfully obtained by Recipient from a third party, without breach of any obligation to Disclosing Party; or",exclusions
Exclusions. Reimbursable Expenses do not include the following:,exclusions
"Exclusions. (a) The Company shall not be liable to make any payment hereunder (whether in the nature of indemnification, contribution or advance payment of Litigation Costs) to the extent payment is actually made to the Indemnified Person under a valid, enforceable and collectible insurance policy (the “Insurance Policy”). If the Indemnified Person is required to pay any amount that the Company is obligated to pay hereunder except for the exclusion in this subsection, before payment is reasonably expected to be made under the Insurance Policy, the Company shall promptly advance the amount the Indemnified Person is required to pay for which the Company is liable hereunder. Any advance by the Company shall be made with the undertaking of the Indemnified Person that the Indemnified Person shall immediately pay over to the Company, from the funds the Indemnified Person later receives under the Insurance Policy, an amount equal to the amount which the Company advanced pursuant to this subsection.",exclusions
"Exclusions. Notwithstanding any provision in this Agreement except for Section 27, the Company shall not be obligated under this Agreement to make any indemnification, hold harmless or exoneration payment in connection with any claim made against Indemnitee: (a) for which payment has actually been received by or on behalf of Indemnitee under any insurance policy or other indemnity provision, except with respect to any excess beyond the amount actually received under any insurance policy, contract, agreement, other indemnity provision or otherwise; (b) for an accounting of profits made from the purchase and sale (or sale and purchase) by Indemnitee of securities of the Company within the meaning of Section 16(b) of the Exchange Act or similar provisions of state statutory law or common law; or (c) except as otherwise provided in Sections 14.5 and 14.6 hereof, prior to a Change in Control, in connection with any Proceeding (or any part of any Proceeding) initiated by Indemnitee, including any Proceeding (or any part of any Proceeding) initiated by Indemnitee against the Company or its directors, officers, employees or other indemnitees, unless (i) the Board authorized the Proceeding (or any part of any Proceeding) prior to its initiation or (ii) the Company provides the indemnification, hold harmless or exoneration payment, in its sole discretion, pursuant to the powers vested in the Company under applicable law.",exclusions
Exclusions. No payment will be made under Section 5 in cases:,exclusions
"Exclusions. Notwithstanding any other provision of Article VI to the contrary, ""Prohibited Activities and Conditions"" shall not include the safe and lawful use and storage of quantities of (a) pre-packaged supplies, medical waste, cleaning materials and petroleum products customarily used in the operation and maintenance of comparable facilities, (b) cleaning materials, personal grooming items and other items sold in pre-packaged containers for consumer use and used by occupants of the Facility; and (c) petroleum products used in the operation and maintenance of motor vehicles from time to time located on the Land's parking areas, so long as all of the foregoing are used, stored, handled, transported and disposed of in compliance with Hazardous Materials Laws.",exclusions
"Exclusions. Notwithstanding the above, neither party shall have liability to the other with regard to any Confidential Information of the other which (i) was in the public domain at the time it was disclosed or has entered the public domain through no fault of the receiving party, (ii) was known to the receiving party, without restriction, at the time of disclosure, (iii) is disclosed with the prior written approval of the disclosing party, (iv) was independently developed by the receiving party without any use of the Confidential Information, as reasonably demonstrated by the receiving party, (v) becomes known to the receiving party, without restriction, from a source other than the disclosing party without breach of this Agreement by the receiving party and otherwise not in violation of the disclosing party's rights, (vi) is disclosed generally to third parties by the disclosing party without restrictions similar to those contained in this Agreement, or (vii) is disclosed pursuant to the order or requirement of a court, administrative agency, or other governmental body; provided, that the receiving party shall provide prompt notice thereof to the disclosing party to enable the disclosing party to seek a protective order or otherwise prevent or restrict such disclosure. Each party shall be entitled to disclose the existence of this Agreement, but agrees that the terms and conditions of this Agreement shall be treated as Confidential Information and shall not be disclosed to any third party; provided, that each party may disclose the terms and conditions of this Agreement (A) as required by any court or other governmental body, (B) as otherwise required by law, (C) to legal counsel of the parties, (D) in confidence, to accountants, banks and financing sources and their respective advisors, (E) if necessary in connection with the enforcement of this Agreement or rights under this Agreement, or (F) in confidence, in connection with an actual or proposed merger, acquisition or similar transaction.",exclusions
"Exclusions. Notwithstanding the foregoing, the Parties acknowledge that Confidential Information does not include or apply to information that Company can establish by competent written evidence: (a) is or becomes generally available to the public or otherwise a part of the public domain, other than through any act or omission by the Company in breach of this Agreement; (b) was known to the Company, prior to receipt from the Client and other than under an obligation of confidentiality to a third party; (c) was independently conceived, discovered, or developed by the Company without reference to any Confidential Information; (d) is received legally without restriction on disclosure from a third party who has the lawful right to make such disclosure; (e) is approved for release by written authorization of the Client; or (f) is required to be disclosed in order to comply with a judicial order or decree or with any law or regulation of any governmental authority; provided, however, if disclosure of such Confidential Information is required to prevent Company from being held in contempt or subject to other penalty, to furnish only such portion of the Confidential Information as, in the written opinion of legal counsel satisfactory to Company, is necessary to avoid being held in contempt or becoming subject to other penalty.",exclusions
Exclusions. THE LIMITATIONS AND EXCLUSIONS IN SECTION 12.3 SHALL NOT APPLY TO (i) CASES OF GROSS NEGLIGENCE OR MALICIOUS INTENT (ii) UNAUTHORIZED USE OR DISCLOSURE OF CONFIDENTIAL INFORMATION (iii) FEES OWED UNDER THIS AGREEMENT OR (iv) CLAIMS PURSUANT TO SECTION 11.2.,exclusions
Exclusions. Information shall not be considered Confidential Information of a disclosing Party under the Agreement to the extent that the receiving Party can establish by competent written proof that such information:,exclusions
"Exclusions. Subject to the provisions of Section 21.5 below, in no event shall either Party be liable towards the other for any and all indirect or consequential Damages, including but not limited to loss of profit, loss of revenue, loss of goodwill, etc. with respect to this Agreement (including the Works to be performed hereunder), whether in an action based on contract, tort (including negligence) or any other cause of action.",exclusions
"Exclusions. Confidential Information does not include, or shall cease to include, information or material that the Recipient can demonstrate by then-contemporaneous written records: (i) is in the Recipient’s possession at the time of disclosure as shown by the Recipient’s files and records immediately prior to the time of disclosure; (ii) before or after it has been disclosed to Recipient, becomes part of public knowledge or literature, not as a result of any action or inaction of the Recipient; (iii) is approved for release by written authorization of the Disclosing Party; (iv) is disclosed to the Recipient by a third party not in violation of any obligation of confidentiality; or (v) is independently developed by the Recipient without reference to Confidential Information.",exclusions
"Exclusions. Each party shall be a receiving party (“Receiving Party”) relative to the other party’s confidential information. The provisions of this Section 10 (“Confidentiality”) shall not apply to any information (i) that is in the public domain prior to the disclosure or that becomes part of the public domain, or otherwise becomes publicly known, by publication or otherwise, other than by way of a breach of this Contract by the Receiving Party, (ii) that was known to, or in the lawful possession of the Receiving Party without obligation, as the case may be, prior to the disclosure in connection with the Contract, (iii) that was disclosed to the Receiving Party by a third party who was in lawful possession of the information and who had the right to make such disclosure at the time of the disclosure, (iv) that was independently developed by the Receiving Party outside the scope of this Contract, or (v) that Receiving Party, is required to disclose by law or legal process, in which case Receiving Party shall notify the owning party so that action may be taken to protect the affected confidential information. Notwithstanding any other provision herein to the contrary, all provisions in this Section 10 are subject to the Public Information Act, as further described in the Contract. Further, nothing in this Section 10.4 shall be deemed to alter, limit, or otherwise modify any of Vendor’s obligations related to the use and protection of Named Entity Protected Data pursuant to Section 9 of this Contract, the RFO, and OAG Information Security Standards (Attachment 4 to the RFO).",exclusions
Exclusions. Disabilities resulting from the following are not covered:,exclusions
Exclusions. The provisions of this Article shall not apply to unclassified employees.,exclusions
Exclusions. Section 5.1 shall not apply to the following information: (a) information now and hereafter voluntarily disseminated by the Company to the public or which otherwise becomes part of the public domain through lawful means; (b) information already known to Board Member as documented by written records which predate the Effective Date; (c) information subsequently and rightfully received from third parties and not subject to any obligation of confidentiality; and (d) information independently developed by Board Member after termination of his services.,exclusions
