clause_text,clause_type
"Delivery. Time of delivery of goods or services is of the essence in this Contract. County reserves the right to refuse any goods or services and to cancel all or any part of the goods not conforming to applicable specifications, drawings, samples or description, or services that do not conform to the prescribed Scope of Work. Acceptance of any part of the order for goods shall not bind County to accept future shipments, nor deprive it of the right to return goods already accepted, at Contractor’s expense. Overshipments and undershipments of goods shall be only as agreed to in writing by County. Delivery shall not be deemed to be complete until all goods, or services, have actually been received and accepted in writing by County.",delivery
Delivery. BellSouth or its agent shall deliver White Pages directories to <<customer_name>> subscribers at no charge or as specified in a separate BAPCO agreement.,delivery
"Delivery. The Joining Guarantor hereby irrevocably waives notice of acceptance of this Guaranty Joinder Agreement and acknowledges that the Guaranteed Liabilities are and shall be deemed to be incurred, and credit extensions under the Loan Documents, Secured Cash Management Agreements and Secured Hedge Agreements made and maintained, in reliance on this Guaranty Joinder Agreement and the Joining Guarantor’s joinder as a party to the Guaranty Agreement as herein provided.",delivery
Delivery. Any communication or document made or delivered by one party to this Agreement to another under or in connection this Agreement will only be effective:,delivery
"Delivery. At the Closing, subject to the terms and conditions hereof, the Company will deliver to the Purchasers certificates representing the number of Shares to be purchased at the Closing by each Purchaser, against payment of the purchase price therefor by check or wire transfer made payable to the order of the Company, cancellation of indebtedness or any combination of the foregoing.",delivery
"Delivery. The certificate for the Capital Securities shall be in definitive form, registered in the name of the Purchaser and in the aggregate amount of the Capital Securities purchased by the Purchaser.",delivery
"Delivery. Delivery terms (stated in Incoterms® 2010) are as stated on each Order. All shipping dates are approximate and any time period indicated for a shipment will not begin until receipt at Seller’s plant of complete manufacturing, shipping and credit information. Tender of delivery is deemed to occur at the earliest of (A) acceptance of shipment by designated shipper, (B) allocation of Goods to Buyer at premises other than Seller’s, (C) delivery to Buyer’s representative or designee or (D) mailing of an invoice to Buyer. Title to Goods will pass to Buyer on tender of delivery, subject to Seller’s right of stoppage in transit and to any interest of Seller reserved to secure Buyer’s payment or performance, irrespective of any freight allowance or prepayment of freight. If Seller holds Goods per Buyer’s instructions or because Buyer has failed to supply shipping instructions or because Seller, in its sole discretion, determines that any part of Goods should be held for Buyer’s account, Seller may invoice for the Goods and Buyer agrees to make payment at the maturity of the invoice rendered. Goods invoiced and held at any location for whatever reason will be at Buyer’s risk and Seller may charge for (but is not obligated to carry) insurance, storage and other expenses incident to such delay at its prevailing rates. Partial deliveries will be accepted by Buyer and paid for at Agreement prices and terms. When Buyer has declared or manifested an intention not to accept delivery, no tender will be necessary, but Seller may, at its option, give written notice to Buyer that Seller is ready and willing to deliver and such notice will constitute a valid tender of delivery. Buyer must report any shortages in shipments within three (3) calendar days of receipt of the initial shipment. Buyer may not make any deduction from any payment due hereunder by reason of loss or damage to Goods in transit. On Buyer’s written request, Seller, in its sole discretion, may agree as a service to Buyer to process Buyer’s claim against the carrier for any loss or damage in transit, provided that Seller receives such claim within five (5) days of delivery of the Goods. All claims must be accompanied by a delivery receipt, signed by carrier’s agent at time of delivery, on which receipt the loss or damage has been noted, or such claims will be waived.",delivery
"Delivery. Company has delivered, or caused to be delivered, to each Agent and each Lender complete and correct copies of (i) each Related Agreement and of all exhibits and schedules thereto as of the Original Closing Date, and (ii) copies of any material amendment, restatement, supplement or other modification to or waiver of each Related Agreement entered into after the Original Closing Date.",delivery
"Delivery. Any communication or document made or delivered by one person to another under or in connection with this Agreement will only be effective when it has been left at the relevant address or five (5) Business Days after being deposited in the post postage prepaid in an envelope addressed to it at that address and, if a particular department or officer is specified as part of its address details provided under Clause 22.2, if addressed to that department or officer.",delivery
"Delivery. At the Closing, subject to the terms and conditions hereof, the Company will deliver to the Purchaser an applicable Note representing the aggregate principal amount borrowed by the Company at the Closing from the Purchaser and a warrant certificate registered in the Purchaser's name representing the number of Warrant Shares as to which the Warrant is exercisable pursuant to this Agreement, against payment of the purchase price therefor by certified funds or wire transfer made payable to the order of the Company, cancellation of indebtedness or any combination of the foregoing.",delivery
"Delivery. Products are delivered electronically, and delivery deemed complete when duly made available to you.",delivery
"Delivery. Except as provided in the next sentence, the Servicer shall deliver all Bills to Customers (i) by United States mail in such class or classes as are consistent with the Servicer Policies and Practices or (ii) by any other means, whether electronic or otherwise, that the Servicer may from time to time use in accordance with the Servicer Policies and Practices. The Servicer shall pay from its own funds all costs of issuance and delivery of all Bills that it renders, including printing and postage costs as the same may increase or decrease from time to time.",delivery
"Delivery. For Spare Parts and Standards ordered by Customer in accordance with Article 3 of this Letter Agreement, Boeing will, insofar as reasonably possible, deliver to Customer such Spare Parts and Standards on dates reasonably calculated to conform to Customer’s anticipated needs in view of the scheduled deliveries of the Aircraft. Customer and Boeing will agree upon the date to begin delivery of the provisioning Spare Parts and Standards ordered in accordance with this Letter Agreement. Where appropriate, Boeing will arrange for shipment of such Spare Parts and Standards which are manufactured by suppliers directly to Customer from the applicable supplier’s facility. The routing and method of shipment for initial deliveries and all subsequent deliveries of such Spare Parts and Standards will be as established at the initial provisioning meeting and thereafter by mutual agreement.",delivery
Delivery. (A) Any communication or document made or delivered by one person to another under or in connection with this Agreement will only be effective:,delivery
Delivery. This section intentionally left blank.,delivery
"Delivery. (a) The Pledgor shall deliver to the Pledgee upon execution of this Pledge Agreement (i) either (A) certificates for the Pledged Shares, each certificate duly signed in blank by the Pledgor or accompanied by a stock transfer power duly signed in blank by the Pledgor and each such certificate accompanied by all required documentary or stock transfer tax stamps or (B) if the Trustee does not yet have possession of the Pledged Shares, an assignment by the Pledgor of all the Pledgor’s rights to and interest in the Pledged Shares and (ii) an irrevocable proxy, in form and substance satisfactory to the Pledgee, signed by the Pledgor with respect to the Pledged Shares.",delivery
Delivery. You shall deliver to the Company the exercised Subscription Certificates in accordance with written directions received from the Company and shall deliver to the subscribers who have duly exercised Rights at their registered addresses certificates representing the securities subscribed for as instructed on the reverse side of the Subscription Certificates.,delivery
Delivery. Communications must be:,delivery
"Delivery. Whenever, under the provisions of law, or of the certificate of incorporation or these by-laws, written notice is required to be given to any director or stockholder, such notice may be given by mail, addressed to such director or stockholder, at his address as it appears on the records of the corporation, with postage thereon prepaid, and such notice shall be deemed to be given at the time when the same shall be deposited in the United States mail. Unless written notice by mail is required by law, written notice may also be given by telegram, cable, telecopy, commercial delivery service, telex or similar means, addressed to such director or stockholder at his address as it appears on the records of the corporation, in which case such notice shall be deemed to be given when delivered into the control of the persons charged with effecting such transmission, the transmission charge to be paid by the corporation or the person sending such notice and not by the addressee. Oral notice or other in-hand delivery (in person or by telephone) shall be deemed given at the time it is actually given.",delivery
Delivery. (a) No adjustment shall be made and the Contract Price shall remain unchanged for the first thirty (30) days of delay in delivery of the VESSEL beyond the Delivery Date as defined in ARTICLE VII hereof (ending as of 11:59 p.m. in China of the 30th day of delay).,delivery
"Delivery. Pursuant to the Escrow Agreement, at the Closing on the Closing Date, the Company will deliver to the Purchaser, among other things, the Note and the Purchaser will deliver to the Company, among other things, the amounts set forth in the Disbursement Letter by certified funds or wire transfer and disbursed in accordance with the terms set forth in the Note. The Company hereby acknowledges and agrees that Purchaser’s obligation to purchase the Note from the Company on the Closing Date shall be contingent upon the satisfaction (or waiver by the Purchaser in its sole discretion) of the items and matters set forth in the closing checklist provided by the Purchaser to the Company on or prior to the Closing Date.",delivery
"Delivery. 2.1. All Goods are delivered on a Delivered Duty Paid basis (“DDP” as defined in INCOTERMS® 2020), to the delivery address specified in the Order and on the Delivery Date during Buyer's normal hours of business or as instructed by Buyer. In this Contract, “Delivery Date” means the date(s) and/or times/timescales for delivery of the Goods and/or performance of the Services set out in the Order or as agreed in writing by the parties.",delivery
Delivery. Delivery shall be FOB Destination.,delivery
Delivery. This Lease shall not be binding upon Landlord or Tenant unless and until Landlord shall have executed and delivered a fully executed copy of this Lease to Tenant.,delivery
"Delivery. All notices sent under this Agreement shall be given in writing, and shall be delivered personally, or sent by fax, or by a nationally-recognized overnight courier, postage prepaid. All such notices shall be deemed to have been duly given when so delivered personally or sent by fax, with receipt confirmed, or one (1) business day after the date of deposit with such nationally-recognized overnight courier. All such notices to Company, W&R or Ivy Funds VIP shall be delivered to: Security Benefit Life Insurance Company One Security Benefit Place Topeka, KS 66636-0001 Attention: General Counsel Waddell & Reed, Inc. 6300 Lamar Avenue Overland Park, Kansas 66202 Attention: Contracts Department Ivy Funds Variable Insurance Portfolios 6300 Lamar Avenue Overland Park, Kansas 66202 Attention: Secretary All such notices to Company, W&R and Ivy Funds VIP shall be delivered to their respective addresses as listed above, or such other address as Company, W&R and/or Ivy Funds VIP may have furnished in writing to the other parties in accordance herewith.",delivery
"Delivery. Publisher's delivery of the Products to DoD shall be by electronic download or as otherwise specified in Delivery Orders, FOB Destination.",delivery
"Delivery. Each Grantor agrees that all certificates or instruments representing or evidencing the Securities Collateral shall be delivered to and held by or on behalf of Secured Party pursuant hereto and shall be in suitable form for transfer by delivery or, as applicable, shall be accompanied by such Grantor's endorsement, where necessary, or duly executed instruments of transfer or assignment in blank, all in form and substance satisfactory to Secured Party. Secured Party shall have the right at any time to exchange certificates or instruments representing or evidencing Securities Collateral for certificates or instruments of smaller or larger denominations.",delivery
"Delivery. Delivery of the Representative’s Unit Purchase Option Agreement shall be made on the Closing Date or Option Closing Date, as applicable, and shall be issued in the name or names and in such authorized denominations as the Representative may request.",delivery
"Delivery. Borrower has delivered to Administrative Agent complete and correct copies of (i) each Related Agreement and of all exhibits and schedules thereto as of the date hereof and (ii) copies of any material amendment, restatement, supplement or other modification to or waiver of each Related Agreement entered into after the date hereof.",delivery
"Delivery. 3.1 Following Your acceptance of an Order for Cloud Service, We shall provide You via e-mail with all information required for You to access and use the Cloud Service. Alternatively, We may at Our discretion provide You access to the information using a different format, provided any such different format will not affect Your access to and use of the Cloud Service.",delivery
"Delivery. Pursuant to the Escrow Agreement, at the Closing on the Closing Date, the Company will deliver to the Purchaser, among other things, the Note and the Warrant and the Purchaser will deliver to the Company, among other things, the amounts set forth in the Disbursement Letter by certified funds or wire transfer.",delivery
Delivery. At the Closing and each Additional Closing (i) each Purchaser shall deliver to the Company a check or wire transfer funds in the amount of such Purchaser’s Loan Amount; and (ii) the Company shall issue and deliver to each Purchaser a Note in favor of such Purchaser payable in the principal amount of such Purchaser’s Loan Amount.,delivery
"Delivery. As soon as practicable after the exercise of this Warrant in full or in part, and in any event within ten (10) days thereafter, the Company, at its expense (including the payment by it of any applicable issue taxes), will cause to be issued in the name of and delivered to the holder hereof, or as such holder (upon payment by such holder of any applicable transfer taxes) may direct, a certificate or certificates for the number of fully paid and non-assessable shares of Common Stock (or Other Securities) to which such holder shall be entitled on such exercise, together with any other stock or other securities and property (including cash, where applicable) to which such holder is entitled upon such exercise.",delivery
"Delivery. 5.1 The Goods shall be delivered to the place named in the Contract. Any access to premises and any labour and equipment that may be provided by the Purchaser in connection with delivery shall be provided without acceptance by the Purchaser of any liability whatsoever and the Supplier shall indemnify the Purchaser in respect of any actions, suits, claims, demands losses, charges, costs and expenses which the Purchaser may suffer or incur as a result of or in connection with any damage or injury (whether fatal or otherwise) occurring in the course of delivery or installation to the extent that any such damage or injury is attributable to any act or omission of the Supplier or any of his sub-contractors.",delivery
"Delivery. Delivery of ordered product should be completed within thirty (30) calendar days after receipt of an order, unless otherwise agreed to by OETC and the OETC Member.",delivery
Delivery. The Option Aircraft will be delivered to Buyer during or before the months set forth in the following schedule: Month and Year Number of,delivery
"Delivery. The sale and purchase of the Note and the Warrant shall take place at a closing (the “Closing”) to be held at such place and time as the Company and each Investor may determine (the “Closing Date”). At the Closing, the Company will deliver to each Investor a Note and a Warrant to be purchased by each Investor, against receipt by the Company of the corresponding purchase price set forth on Schedule I hereto (the “Purchase Price”). The minimum required Purchase Price from each Investor shall be $50,000. The Note and the Warrant will be registered in each Investor’s name in the Company’s records.",delivery
"Delivery. Subject to Schedule D, the Contractor shall deliver the Goods at the time(s) and date(s) specified in the Specification, to the Premises or location agreed. Unless otherwise specified, deliveries shall only be accepted during normal business hours. Unless otherwise stated in the Specification, where the Goods are delivered by the Contractor, the point of delivery shall be when the Goods have been removed from the transporting vehicle at the Premises and accepted by the Authority. Where the Goods are collected by the Authority, the point of delivery shall be when the Goods are loaded on the Authority’s vehicle. Time of delivery shall be of the essence and if the Contractor fails to deliver the Goods within the time promised or specified in the Specification, the Authority may release itself from any obligation to accept and pay for the Goods and/or terminate the Contract, in either case without prejudice to any other rights and remedies of the Authority. The Authority shall be under no obligation to accept or pay for any Goods delivered in excess of the quantity ordered. If the Authority elects not to accept such over-delivered Goods it shall give notice in writing to the Contractor to remove them within five (5) Working Days and to refund to the Authority any expenses incurred by it as a result of such over-delivery (including but not limited to the costs of moving and storing the Goods), failing which the Authority may dispose of such Goods and charge the Contractor for the costs of such disposal. The risk in any over-delivered Goods shall remain with the Contractor unless they are accepted by the Authority. The Authority shall be under no obligation to accept or pay for any Goods supplied earlier than the date for delivery stated in the Specification. Unless expressly agreed to the contrary, the Authority shall not be obliged to accept delivery by installments. If, however, the Authority does specify or agree to delivery by installments, delivery of any installment later than the date specified or agreed for its delivery shall, without prejudice to any other rights or remedies of the Authority, entitle the Authority to terminate the whole of any unfulfilled part of the Contract without further liability to the Authority. Unless otherwise stated in the Specification, there shall be no charge for delivery of the Goods to the Premises or for packaging used by the Contractor. Returnable packaging will only be returned at the Contractor’s risk and expense.",delivery
"Delivery. Subject to Sections 8, 11 and 14 and Annex 1 and except as otherwise provided in this Agreement, the Shares will be delivered in respect of vested units (if any) on the first to occur of the following events (i) to you on or promptly after the Vesting Date (but in no case more than 15 days after such date) and (ii) in the event of your death to your estate after your death and during the calendar year in which your death occurs (or such later date as may be permitted under Section 409A) (the “Delivery Date”). Unless otherwise determined by the Committee, delivery of the Shares at the Delivery Date will be by book-entry credit to an account in your name that the Company has established at a custody agent (the “custodian”). The Company’s transfer agent, Wells Fargo Bank, N.A. shall act as the custodian of the Shares; however, the Company may in its sole discretion appoint another custodian to replace Wells Fargo Bank, N.A. On the Delivery Date, if you have complied with your obligations under this Agreement and provided that your tax obligations with respect to the vested units are appropriately satisfied, we will instruct the custodian to electronically transfer your Shares to a brokerage or other account on your behalf (or make such other arrangements for the delivery of the Shares to you as we reasonably determine).",delivery
Delivery. Contractor will deliver to City copies of the preliminary and completed Work Product promptly as they are prepared.,delivery
Delivery. (a) Any communication or document made or delivered by one Party to another Party under or in connection with this Agreement shall only be effective:,delivery
Delivery. BellSouth or its agent shall deliver White Pages directories to ITC^DeltaCom subscribers at no charge.,delivery
"Delivery. 3.1 Following the execution of an Order for the Cloud Service, We shall provide You via e-mail with all information required for You to access and use the Cloud Service.",delivery
Delivery. At the Closing:,delivery
"Delivery. Notwithstanding the foregoing, the General Partner may deliver to the Limited Partners each of the reports described above, as well as any other communications that it may provide hereunder, by e-mail or by any other electronic means.",delivery
"Delivery. SUBJECT TO MANUFACTURER DELIVERY. LESSOR and LESSEE expressly acknowledge that Delivery of the Aircraft to LESSEE is subject to and conditioned upon, and is to occur simultaneously with, delivery of the Aircraft by Manufacturer to LESSOR.",delivery
"Delivery. At Closing, the Company shall deliver to each Purchaser a certificate, in such denomination and registered in Purchaser’s name as set forth on the Schedule of Purchasers, representing the number of Shares which Purchaser is purchasing from the Company against delivery to the Company of a check or wire transfer payable to the order of the Company in the amount of the purchase price of the Shares to be purchased by such Purchaser.",delivery
"Delivery. On or before the delivery to the Agent and the Lenders of each Reserve Report required by Section 8.07(a), the Borrower will deliver title information in form and substance acceptable to the Agent covering enough of the Oil and Gas Properties evaluated by such Reserve Report that were not included in the immediately preceding Reserve Report, so that the Agent shall have received together with title information previously delivered to the Agent, satisfactory title information on at least eighty percent (80%) of the value of the Oil and Gas Properties evaluated by such Reserve Report.",delivery
"Delivery. 4.1 Unless agreed otherwise in writing by the parties, all Goods are delivered FCA (“Free carrier” as defined in INCOTERMS 2020®) at the place specified in the Order Confirmation.",delivery
Delivery. This paragraph specifies the general delivery requirements under this Contract. For delivery of property or condominium owner’s association documents see the VIRGINIA PROPERTY OWNERS’ ASSOCIATION ACT and/or VIRGINIA CONDOMINIUM ACT paragraphs of this Contract. Delivery of the Notice pursuant to the Virginia Residential Property Disclosure Act is addressed in the VIRGINIA RESIDENTIAL PROPERTY DISCLOSURE ACT paragraph.,delivery
"Delivery. At each Closing, subject to the terms and conditions hereof, the Company will deliver to the Purchaser a certificate representing the number of Shares to be purchased by the Purchaser, against payment of the purchase price therefor in immediately available funds by check or wire transfer to an account designated by the Company.",delivery
"Delivery. Any communication or document made or delivered by one Party to another under or in connection with the Finance Documents will only be effective: 28.3.1 if by way of fax, when received in legible form; or 28.3.2 if by way of letter, when it has been left at the relevant address or five (5) Business Days after being deposited in the post postage prepaid in an envelope addressed to it at that address; and, if a particular department or officer is specified as part of its address details provided under Clause 28.2 (Addresses), if addressed to that department or officer. Any communication or document to be made or delivered to the Lender will be effective only when actually received by the Lender and then only if it is expressly marked for the attention of the department or officer identified with the Lender’s signature below (or any substitute department or officer as the Lender shall specify for this purpose). Any communication or document which becomes effective, in accordance with this Clause 28.3, after 5.00 p.m. in the place of receipt shall be deemed only to become effective on the following day.",delivery
Delivery. The provisions of this Deed (other than this clause which shall be of immediate effect) shall be of no effect until this Deed has been dated.,delivery
"Delivery. At the Closing, the Company will deliver to each Purchaser a duly executed Warrant and a certificate representing the number of Common Shares to be purchased by such Purchaser, registered in the Purchaser's name as shown on EXHIBIT A. Such delivery shall be against payment of the purchase price therefor by wire transfer of immediately available funds to the Company in accordance with the Company's written wiring instructions.",delivery
"Delivery. Unless otherwise specified in this contract, all deliveries will be F.O.B. destination with all transportation and handling charges paid by CONTRACTOR. Responsibility and liability for loss or damage will remain with CONTRACTOR until final inspection and acceptance when responsibility will pass to DISTRICT except as to latent defects, fraud and CONTRACTOR's warranty obligations.",delivery
"Delivery. Subject to the terms of this Agreement, within five (5) days of the Closing, the Company will deliver to the Purchaser the certificates representing the Shares to be purchased by the Purchaser from the Company.",delivery
"Delivery. After receipt of a purchase order from an Authorized User, delivery shall be expressed by Contractor in number of calendar days required to make delivery. Product is required as soon as possible. Delivery shall be made in accordance with instructions on the Purchase Order from each Authorized User. If there is a discrepancy between the Purchase Order and what is listed in the Contract, it is the Contractor’s obligation to seek clarification from the ordering Authorized User and, if applicable, from OGS NYS Procurement. Upon mutual agreement, delivery locations may be expanded per the Extension of Use clause herein.",delivery
"Delivery. 9.2.1 The Buyer shall send its representatives to the Delivery Location to take Delivery of, and collect, the Aircraft within *** after the date on which the Aircraft is Ready for Delivery and shall pay the Balance of the Final Price on or before the Delivery Date.",delivery
"Delivery. Contractor must be prepared, at all times, to make prompt delivery as ordered. In emergencies, fuel must be delivered within twenty-four (24) hours of notification. Normal deliveries are considered to be Monday through Friday (8:00 am - 5:00 pm). Saturday/Sunday deliveries are to be made on an emergency basis (and not a regular basis) ONLY. Agencies shall be responsible to ensure that tanks are accessible by the Contractor. Failure of the agency to make appropriate arrangements, preventing delivery of product upon Contractor’s arrival at delivery site, may result in a charge to the agency for the Contractor’s transportation costs for that particular trip. Agencies should also make certain that receiving personnel are available at time of delivery.",delivery
"Delivery. Lessor hereby appoints Lessee as Lessor's agent for the sole and limited purpose of accepting delivery of the Equipment from each vendor thereof. Lessee shall pay any and all delivery and installation charges. Lessor shall not be liable to Lessee for any delay in, or failure of, delivery of the Equipment.",delivery
"Delivery a. The Company shall not be liable for any loss or damage, including consequential loss or damage, arising from delay in delivery or failure to deliver Goods, either whole or in part, due to circumstances beyond its control.",delivery
"Delivery. The Joining Subsidiary hereby irrevocably waives notice of acceptance of this Floorplan Joinder Agreement and acknowledges that the Obligations are and shall be deemed to be incurred, and credit extensions under the Loan Documents made and maintained, in reliance on this Floorplan Joinder Agreement and the Joining Subsidiary’s joinder as a party to the Floorplan Credit Agreement, the Security Agreement and the Subsidiary Guaranty Agreement, as herein provided.",delivery
"Delivery. At the Closing, subject to the terms and conditions hereof, the Company will deliver to the Purchasers one or more stock certificates, as each Purchaser may request, representing the number of Shares to be purchased at the Closing by each Purchaser, registered in such Purchaser's name, against payment of the purchase price therefor, by check or wire transfer made payable to the order of the Company. In addition, TCI Satellite Entertainment, Inc. shall deliver a promissory note to the Company, in the form previously approved by the Company, in the amount of $3,000,000.00 (the ""TCI NOTE"") against payment of the purchase price therefor of the number of Shares set forth opposite such purchaser's name on EXHIBIT A hereto.",delivery
Delivery. POINTS‌ Project water made available to the Agency pursuant to Article 6 shall be delivered to the Agency by the State at the delivery structures established in accordance with Article 10.,delivery
Delivery. The Company will deliver to each Purchaser a Note and Warrant to be purchased by such Purchaser against receipt by the Company of the purchase price for such Note.,delivery
"Delivery. At the Closing, the Company will deliver to the Investor duly issued share certificate(s) issued in favor of such Investor representing the Purchased Shares purchased by such Investor, duly signed for and on behalf of the Company. Further, the Company shall cause its register of members to be updated to reflect the Purchased Shares purchased by the Investor, and shall deliver a copy of an extract of such updated register of members to the Investor within five (5) business days (“Business Day,” defined as any day other than a Saturday or Sunday or public holiday on which banks are ordinarily open for business in Hong Kong and the Cayman Islands) after the Closing.",delivery
"Delivery. All notices, requests and other communications provided for hereunder shall be in writing (including, unless the context expressly otherwise provides, telegraphic, telex, facsimile transmission or cable communication) and mailed, telegraphed, telexed or delivered to its address specified on the signature pages hereof, or to such other address as shall be designated by such party in a written notice to the other party.",delivery
"Delivery. 4.2 Without prejudice to the provisions of this Clause 4 (Project Documents), if at any time an amendment is made to any Project Document, or the Contractor enters into a new Project Document (or any agreement which affects the interpretation or application of any Project Document), the Contractor shall deliver to the Authority a conformed copy of each such amendment or agreement within ten (10) Business Days of the date of its execution or creation, certified as a true copy by an officer of the Contractor.",delivery
Delivery. They must be:,delivery
"Delivery. Delivery shall be deemed complete when Blackboard notifies you that you have the ability to access the Software, Hosting Services, or SaaS Services.",delivery
Delivery. Any communication or document to be made or delivered by one person to another pursuant to the Finance Documents shall:,delivery
"Delivery. B3.1 Unless otherwise stated in the Specification, where the Goods are delivered by the Contractor, the point of delivery shall be when the Goods are removed from the transporting vehicle at the Premises. Where the Goods are collected by the Authority, the point of delivery shall be when the Goods are loaded on the Authority’s vehicle.",delivery
"Delivery. Unless stated otherwise in the Contract, all prices shall be F.O.B. Destination and shall include all freight delivery and unloading at the destination.",delivery
"Delivery. Contractors are obligated to deliver within the quoted lead times. If delivery is not made within that time frame, the State reserves the right to deem the Contractor in default.",delivery
