clause_text,clause_type
"Entire Agreement. (a) This Agreement, together with any contemporaneous written agreements and any prior written agreements (to the extent not superseded by this Agreement) that relate to the offering of the Shares, represents the entire agreement between the Company and the Underwriters with respect to the preparation of any preliminary prospectus, the Time of Sale Prospectus, the Prospectus, the conduct of the offering, and the purchase and sale of the Shares.",entire-agreement
"Entire Agreement. This Agreement (including all agreements entered into pursuant hereto and all certificates and instruments delivered pursuant hereto and thereto) constitute the entire agreement of the parties with respect to the subject matter hereof and supersede all prior and contemporaneous agreements, representations, understandings, negotiations and discussions between the parties, whether oral or written.",entire-agreement
"Entire Agreement. This Agreement (including those specifications and documents incorporated by reference to URL locations which form a part of it) constitutes the entire agreement of the parties hereto pertaining to the operation of the TLD and supersedes all prior agreements, understandings, negotiations and discussions, whether oral or written, between the parties on that subject.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement between the parties with respect to the subject matter of this Agreement and supersedes all prior agreements and understandings, both oral and written, between the parties with respect to the subject matter of this Agreement.",entire-agreement
Entire Agreement. This Agreement is intended by the parties as a final expression of their agreement and intended to be a complete and exclusive statement of the agreement and understanding of the parties hereto in respect of the subject matter contained herein. This Agreement supersedes all prior agreements and understandings between the parties with respect to such subject matter.,entire-agreement
"Entire Agreement. This Agreement embodies the entire agreement and understanding among the parties hereto, and supersedes all prior agreements and understandings relating to the subject matter hereof.",entire-agreement
Entire Agreement. This Agreement constitutes the entire agreement and understanding of the parties with respect to its subject matter and supersedes all oral communication and prior writings with respect thereto.,entire-agreement
"Entire Agreement. This Agreement embodies the entire agreement and understanding among the parties and supersedes all prior agreements and understandings relating to the subject matter hereof; provided, however, that ALPS may embody in one or more separate documents its agreement, if any, with respect to delegated duties and oral instructions.",entire-agreement
Entire Agreement. This Agreement constitutes the entire agreement of the Member with respect to the subject matter hereof.,entire-agreement
"Entire Agreement. This Agreement embodies the entire agreement of the parties hereto in relation to the subject matter herein and supersedes all prior understandings or agreements, oral or written, between the parties.",entire-agreement
"Entire Agreement. This Agreement contains the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior agreements, written or oral, with respect thereto.",entire-agreement
"Entire Agreement. This Agreement and the documents referred to herein constitute the entire agreement and understanding of the parties with respect to the subject matter of this Agreement, and supersede all prior understandings and agreements, whether oral or written, between or among the parties hereto with respect to the specific subject matter hereof.",entire-agreement
Entire Agreement. This Agreement constitutes the entire agreement between the Company and the Executive as to the subject matter hereof. No rights are granted to the Executive by virtue of this Agreement other than those specifically set forth herein.,entire-agreement
"Entire Agreement. This Agreement sets forth the entire agreement of the parties hereto in respect of the subject matter contained herein and supersedes all prior agreements, promises, covenants, arrangements, communications, representations or warranties, whether oral or written, by any officer, employee or representative of any party hereto; and any prior agreement of the parties hereto in respect of the subject matter contained herein is hereby terminated and cancelled.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement and supersedes all prior agreements and understandings, oral and written, between the parties hereto with respect to the subject matter hereof.",entire-agreement
Entire Agreement. This Agreement embodies the entire agreement and understanding between the parties hereto with respect to the subject matter hereof and supersedes all prior agreements and understandings relating to such subject matter.,entire-agreement
"Entire Agreement. This Agreement (including any Schedules and Exhibits hereto and the documents and instruments referred to herein that are to be delivered at the Closing) constitutes the entire agreement among the Parties and supersedes any prior understandings, agreements or representations by or between the Parties, or any of them, written or oral, with respect to the subject matter hereof; provided that the Confidentiality Agreement shall remain in effect in accordance with its terms.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement between the parties and supersedes all prior agreements and understandings, whether written or oral, relating to the subject matter of this Agreement.",entire-agreement
"Entire Agreement. This Agreement (including the documents and instruments referred to herein) constitutes the entire agreement and supersedes all other prior agreements and understandings, both written and oral, among the parties, or any of them, with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement (including any Schedules and Exhibits hereto) constitutes the full and entire understanding and agreement among the parties with respect to the subject matter hereof, and any other written or oral agreement relating to the subject matter hereof existing between the parties is expressly canceled.",entire-agreement
"Entire Agreement. This Agreement and its Appendices and Attachments attached hereto contain the entire understanding between the parties and supersede any prior understandings, agreements, proposals and all other communications between the parties relating to the subject matter of this Agreement, whether such shall be oral or written.",entire-agreement
"Entire Agreement. This Agreement, together with all exhibits and schedules hereto, constitutes the entire agreement and understanding of the parties with respect to the subject matter hereof and supersedes any and all prior negotiations, correspondence, agreements, understandings duties or obligations between the parties with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement, together with the Insider Letter and the Registration Rights Agreement, each substantially in the form to be filed as an exhibit to the Registration Statement on Form S-1 associated with the Company’s IPO, embodies the entire agreement and understanding between the Subscriber and the Company with respect to the subject matter hereof and supersedes all prior oral or written agreements and understandings relating to the subject matter hereof. No statement, representation, warranty, covenant or agreement of any kind not expressly set forth in this Agreement shall affect, or be used to interpret, change or restrict, the express terms and provisions of this Agreement.",entire-agreement
"Entire Agreement. This Agreement contains the entire agreement and understanding among the parties hereto with respect to the subject matter hereof, and supersedes all prior and contemporaneous agreements, understandings, inducements and conditions, express or implied, oral or written, of any nature whatsoever with respect to the subject matter hereof. The express terms hereof control and supersede any course of performance and/or usage of the trade inconsistent with any of the terms hereof. This Agreement may not be modified or amended other than by an agreement in writing signed by each of the parties hereto.",entire-agreement
"Entire Agreement. This Agreement, together with the Plan, embodies the entire agreement and understanding between the parties hereto with respect to the subject matter hereof and supersedes all prior oral or written agreements and understandings relating to the subject matter hereof. No statement, representation, warranty, covenant or agreement not expressly set forth in this Agreement shall affect or be used to interpret, change or restrict, the express terms and provisions of this Agreement, provided, however, in any event, this Agreement shall be subject to and governed by the Plan.",entire-agreement
"Entire Agreement. This Agreement, including the Exhibits and the Disclosure Schedules, and the other Transaction Documents constitute the entire agreement among the parties hereof with respect to the subject matter hereof and thereof and supersede all prior agreements and understandings, both oral and written, between the parties with respect to the subject matter hereof and thereof.",entire-agreement
"Entire Agreement. THIS AGREEMENT, THE NOTES, AND THE OTHER LOAN DOCUMENTS REFERRED TO HEREIN EMBODY THE FINAL, ENTIRE AGREEMENT AMONG THE PARTIES HERETO AND SUPERSEDE ANY AND ALL PRIOR COMMITMENTS, AGREEMENTS, REPRESENTATIONS, AND UNDERSTANDINGS, WHETHER WRITTEN OR ORAL, RELATING TO THE SUBJECT MATTER HEREOF AND MAY NOT BE CONTRADICTED OR VARIED BY EVIDENCE OF PRIOR, CONTEMPORANEOUS, OR SUBSEQUENT ORAL AGREEMENTS OR DISCUSSIONS OF THE PARTIES HERETO. THERE ARE NO UNWRITTEN ORAL AGREEMENTS AMONG THE PARTIES THERETO.",entire-agreement
"Entire Agreement. This Agreement contains the entire understanding of the parties in respect of the subject matter hereof, and supersedes all prior negotiations and understandings between the parties with respect to such subject matter.",entire-agreement
"Entire Agreement. Except as otherwise expressly set forth herein, this document embodies the complete agreement and understanding among the parties hereto with respect to the subject matter hereof and supersedes and preempts any prior understandings, agreements or representations by or among the parties, written or oral, which may have related to the subject matter hereof in any way.",entire-agreement
"Entire Agreement. This Agreement sets forth the entire agreement and understanding between the parties as to the subject matter thereof and merges and supersedes all prior discussions, agreements and understandings of any and every nature among them.",entire-agreement
"Entire Agreement. This Agreement, along with its schedules, constitutes the entire Agreement between the Parties with respect to the subject matter hereof and supersedes any and all understandings, any other agreements, allotment letter, correspondences, arrangements whether written or oral, if any, between the Parties in regard to the said apartment/plot/building, as the case may be.",entire-agreement
"Entire Agreement. This Agreement and the documents referred to herein constitute the entire agreement among the parties and no party shall be liable or bound to any other party in any manner by any warranties, representations, or covenants except as specifically set forth herein or therein.",entire-agreement
"Entire Agreement. The Transaction Documents contain a final and complete integration of all prior expressions by the parties hereto with respect to the subject matter thereof and shall constitute the entire agreement among the parties hereto with respect to the subject matter thereof, superseding all prior oral or written understandings. There are no unwritten agreements among the parties.",entire-agreement
"Entire Agreement. This Agreement and the Ancillary Documents constitute the sole and entire agreement of the parties to this Agreement with respect to the subject matter contained herein and therein, and supersede all prior and contemporaneous understandings and agreements, both written and oral, with respect to such subject matter. In the event of any inconsistency between the statements in the body of this Agreement and those in the Ancillary Documents, the Exhibits and Disclosure Schedules (other than an exception expressly set forth as such in the Disclosure Schedules), the statements in the body of this Agreement will control.",entire-agreement
"Entire Agreement. This Agreement contains the entire agreement of the parties and supersedes all prior agreements, understandings and arrangements with respect to the subject matter hereof.",entire-agreement
Entire Agreement. This Agreement constitutes the full and entire understanding and agreement between the parties with regard to the subjects hereof.,entire-agreement
"Entire Agreement. This Agreement, together with any documents, instruments and writings that are delivered pursuant hereto or referenced herein, constitutes the entire agreement and understanding of the parties hereto in respect of its subject matter and supersedes all prior understandings, agreements, or representations by or among the parties hereto, written or oral, to the extent they relate in any way to the subject matter hereof or the transactions contemplated hereby.",entire-agreement
"Entire Agreement. This Agreement supersedes any and all other agreements, either oral or in writing, between the parties with respect to the subject matter of this Agreement and contains all of the covenants and agreements between the parties with respect thereto. Each party to this Agreement acknowledges that no other representations, inducements, promises, or agreements, oral or otherwise, have been made by any party, or anyone acting on behalf of any party, which are not set forth herein, and that no other agreement, statement, or promise not contained in this Agreement shall be valid or binding on either party.",entire-agreement
Entire Agreement. This Agreement contains the entire understanding and agreement of the parties with respect to the subject hereof.,entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement and supersedes all other prior and contemporaneous agreements and undertakings, both written and oral, among the parties hereto with regard to the subject matter hereof.",entire-agreement
Entire Agreement. This Agreement constitutes the entire agreement between the parties hereto with respect to the subject matter hereof.,entire-agreement
"Entire Agreement. This Agreement contains the entire agreement and understanding between the parties hereto with respect to the subject matter hereof (other than the MOU (solely with respect to those portions of this Agreement that are not assigned to the Trustee), Bill of Sale, the Indemnification Agreement and the Pooling and Servicing Agreement), and supersedes all prior and contemporaneous agreements, understandings, inducements and conditions, express or implied, oral or written, of any nature whatsoever with respect to the subject matter hereof. The express terms hereof control and supersede any course of performance or usage of the trade inconsistent with any of the terms hereof.",entire-agreement
"Entire Agreement. This Agreement, the Notes, and the other Loan Documents referred to herein embody the final, entire agreement among the parties hereto and supersede any and all prior commitments, agreements, representations, and understandings, whether written or oral, relating to the subject matter hereof and thereof and may not be contradicted or varied by evidence of prior, contemporaneous, or subsequent oral agreements or discussions of the parties hereto. There are no oral agreements among the parties hereto.",entire-agreement
"Entire Agreement. This Agreement contains the entire agreement between the parties relating to the subject matter hereof, and there are no other representations, endorsements, promises, agreements or understandings, oral, written or inferred, between the parties relating to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement, the Credit Agreement and the other Credit Documents constitute the entire agreement among the parties with respect to the subject matter hereof and thereof and supersede all other prior agreements and understandings, both written and verbal, among the parties or any of them with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement contains the entire agreement among the parties hereto with respect to the subject matter hereof and supersedes and replaces all other prior agreements, written or oral, among the parties hereto with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement is intended by the parties as a final expression of their agreement and intended to be a complete and exclusive statement of the agreement and understanding of the parties hereto in respect of the subject matter contained herein. There are no restrictions, promises, warranties or undertakings other than those set forth or referred to herein. This Agreement supersedes all prior agreements and understandings between the parties with respect to such subject matter.",entire-agreement
"Entire Agreement. This Agreement (including the documents and the instruments referred to herein) together with the Confidentiality Agreement constitutes the entire agreement among the parties and supersedes all prior agreements and understandings, both written and oral, among the parties with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement, the Related Agreements, the exhibits and schedules hereto and thereto and the other documents delivered pursuant hereto constitute the full and entire understanding and agreement between the parties with regard to the subjects hereof and no party shall be liable or bound to any other in any manner by any representations, warranties, covenants and agreements except as specifically set forth herein and therein.",entire-agreement
"Entire Agreement. This Agreement, including all Appendices and Schedules attached hereto, constitutes the entire agreement between the Parties with reference to the subject matter hereof, and supersedes all prior and contemporaneous understandings or agreements, oral or written, between the Parties with respect to the subject matter of this Agreement. There are no other agreements, representations, warranties, or covenants which constitute any part of the consideration for, or any condition to, either Party’s compliance with its obligations under this Agreement.",entire-agreement
"Entire Agreement. This Agreement, together with the Purchase Agreement and the Indenture, is intended by the parties as a final and exclusive statement of the agreement and understanding of the parties hereto in respect of the subject matter contained herein and therein and any and all prior oral or written agreements, representations, or warranties, contracts, understandings, correspondence, conversations and memoranda between the Holders on the one hand and the Issuers on the other, or between or among any agents, representatives, parents, subsidiaries, affiliates, predecessors in interest or successors in interest with respect to the subject matter hereof and thereof are merged herein and replaced hereby.",entire-agreement
"Entire Agreement. This Agreement together with the Plan supersede any and all other prior understandings and agreements, either oral or in writing, between the parties with respect to the subject matter hereof and constitute the sole and only agreements between the parties with respect to the said subject matter. All prior negotiations and agreements between the parties with respect to the subject matter hereof are merged into this Agreement. Each party to this Agreement acknowledges that no representations, inducements, promises, or agreements, orally or otherwise, have been made by any party or by anyone acting on behalf of any party, which are not embodied in this Agreement or the Plan and that any agreement, statement or promise that is not contained in this Agreement or the Plan shall not be valid or binding or of any force or effect.",entire-agreement
"Entire Agreement. This Agreement, the other Loan Documents and the agreements regarding certain Fees referred to herein constitute the entire contract between the parties relative to the subject matter hereof. Any previous agreement among or representations from the parties or their Affiliates with respect to the subject matter hereof is superseded by this Agreement and the other Loan Documents. Notwithstanding the foregoing, the Fee Letter shall survive the execution and delivery of this Agreement and remain in full force and effect. Nothing in this Agreement or in the other Loan Documents, expressed or implied, is intended to confer upon any party other than the parties hereto and thereto any rights, remedies, obligations or liabilities under or by reason of this Agreement or the other Loan Documents.",entire-agreement
"Entire Agreement. The terms of this Agreement are intended by the parties to be the final expression of their agreement with respect to the employment of the Executive by the Company and may not be contradicted by evidence of any prior or contemporaneous agreement. The parties further intend that this Agreement shall constitute the complete and exclusive statement of its terms and that no extrinsic evidence whatsoever may be introduced in any judicial, administrative, or other legal proceeding to vary the terms of this Agreement.",entire-agreement
"Entire Agreement. 16.1 Except as expressly provided in this Subscription Agreement and in the agreements, instruments and other documents contemplated or provided for herein, this Subscription Agreement contains the entire agreement between the parties with respect to the sale of the Shares and there are no other terms, conditions, representations or warranties, whether expressed, implied, oral or written, by statute or common law, by the Company or by anyone else.",entire-agreement
"Entire Agreement. This Agreement, the Proxy and any other documents delivered by the parties in connection herewith constitute the entire agreement between the parties with respect to the subject matter hereof and thereof and supersede all prior agreements and understandings between the parties with respect thereto. No addition to or modification of any provision of this Agreement shall be binding upon either party unless made in writing and signed by both parties.",entire-agreement
Entire Agreement. This Agreement (including the Exhibits attached hereto) contains the entire agreement and understanding of the parties with respect to the subject matter hereof and supersedes all prior written or oral agreements and understandings with respect thereto.,entire-agreement
Entire Agreement. This Agreement and the other agreements referred to herein set forth the entire understanding of the parties hereto relating to the subject matter hereof and thereof and supersede all prior agreements and understandings among or between any of the parties relating to the subject matter hereof and thereof.,entire-agreement
"Entire Agreement. This Agreement constitutes the entire Agreement between the parties relating to the holding, investment, and disbursement of the Escrow Funds and sets forth in their entirety the obligations and duties of the Escrow Agent with respect to the Escrow Funds.",entire-agreement
"Entire Agreement. This Agreement represents the entire agreement between the parties relating to the subject matter thereof and supersedes all prior agreements, understandings and negotiations, written or oral, with respect to such subject matter.",entire-agreement
"Entire Agreement. The Transaction Documents, together with the exhibits and schedules thereto, contain the entire understanding of the parties with respect to the subject matter hereof and supersede all prior agreements, understandings, discussions and representations, oral or written, with respect to such matters, which the parties acknowledge have been merged into such documents, exhibits and schedules. At or after the Closing, and without further consideration, the Company and the Purchasers will execute and deliver to the other such further documents as may be reasonably requested in order to give practical effect to the intention of the parties under the Transaction Documents.",entire-agreement
"Entire Agreement. This Agreement embodies the entire agreement and understanding between the parties hereto, and supersedes all prior agreements and understandings relating to this Agreement’s subject matter. This Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original, but such counterparts shall, together, constitute only one instrument. In the event the terms of this Agreement are applicable to more than one portfolio of the Trust (for purposes of this Paragraph 14, each a “Fund”), the Adviser is entering into this Agreement with the Sub-Adviser on behalf of the respective Funds severally and not jointly, with the express intention that the provisions contained in each numbered paragraph hereof shall be understood as applying separately with respect to each Fund as if contained in separate agreements between the Adviser and Sub-Adviser for each such Fund. In the event that this Agreement is made applicable to any additional Funds by way of a Schedule executed subsequent to the date first indicated above, provisions of such Schedule shall be deemed to be incorporated into this Agreement as it relates to such Fund so that, for example, the execution date for purposes of Paragraph 6 of this Agreement with respect to such Fund shall be the execution date of the relevant Schedule.",entire-agreement
"Entire Agreement. This Agreement, and the documents referred to herein constitute the entire agreement between the parties hereto pertaining to the subject matter hereof, and any and all other written or oral agreements existing between the parties hereto are expressly canceled.",entire-agreement
Entire Agreement. This Agreement contains the entire understanding and agreement of the parties.,entire-agreement
"Entire Agreement. This Agreement constitutes the entire understanding and agreement of the parties hereto with respect to the subject hereof and supersedes all prior agreements or understandings, written or oral, between the parties with respect thereto.",entire-agreement
"Entire Agreement. This Agreement contains the entire understanding and agreement between the Parties concerning the subject matter hereof and supersedes all prior agreements, understandings, discussions, negotiations and undertakings, whether written or oral, between the Parties with respect thereto.",entire-agreement
"Entire Agreement. This Amendment, together with all the Loan Documents (collectively, the “Relevant Documents”), sets forth the entire understanding and agreement of the parties hereto in relation to the subject matter hereof and supersedes any prior negotiations and agreements among the parties relating to such subject matter. No promise, condition, representation or warranty, express or implied, not set forth in the Relevant Documents shall bind any party hereto, and no such party has relied on any such promise, condition, representation or warranty. Each of the parties hereto acknowledges that, except as otherwise expressly stated in the Relevant Documents, no representations, warranties or commitments, express or implied, have been made by any party to the other in relation to the subject matter hereof or thereof. None of the terms or conditions of this Amendment may be changed, modified, waived or canceled orally or otherwise, except in writing and in accordance with Section 10.01 of the Credit Agreement.",entire-agreement
"Entire Agreement. This Agreement contains the entire agreement of the parties hereto with respect to the subject matter hereof and, except as expressly provided herein, may not be changed or modified except by an instrument in writing signed by the party to the charged.",entire-agreement
"Entire Agreement. This Agreement constitutes the sole and entire agreement of the parties to this Agreement with respect to the subject matter contained herein, and supersedes all prior and contemporaneous understandings and agreements, both written and oral, with respect to such subject matter.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement between the parties hereto with respect to the subject matter hereof and thereof and supersedes and cancels any and all previous agreements, written and oral, regarding the subject matter hereof between the parties hereto. This Agreement shall not be changed, altered, modified or amended, except by a written agreement signed by both parties hereto.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement and understanding between the parties with respect to the subject matter hereof and supersedes and preempts any prior understandings, agreements or representations by or between the parties, written or oral, which may have related in any manner to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement embodies the entire agreement and understanding between the parties hereto, and supersedes all prior agreements and understandings relating to this Agreement’s subject matter. This Agreement may be executed in any number of counterparts, each of which shall be deemed to be an original, but such counterparts shall, together, constitute only one instrument.",entire-agreement
"Entire Agreement. This Agreement, the other agreements and the other documents delivered pursuant hereto and thereto constitute the full and entire understanding and agreement between the parties with regard to the subjects hereof and thereof.",entire-agreement
"Entire Agreement. This Agreement and, to the extent referenced herein, the Merger Agreement, together with the several agreements and other documents and instruments referred to herein or therein or annexed hereto or thereto, embody the complete agreement and understanding among the parties hereto with respect to the subject matter hereof and supersede and preempt any prior understandings, agreements or representations by or among the parties, written and oral, that may have related to the subject matter hereof in any way.",entire-agreement
"Entire Agreement. This Agreement and the agreements contemplated hereby constitute the entire agreement of the parties regarding the subject matter hereof, and supersede all prior agreements and understandings, both written and oral, among the parties, or any of them, with respect to the subject matter hereof.",entire-agreement
Entire Agreement. This Agreement contains the entire understanding and agreement among the Partners with respect to the subject matter hereof and supersedes any other prior written or oral understandings or agreements among them with respect thereto.,entire-agreement
"Entire Agreement. This Agreement constitutes the full and entire understanding and agreement among the parties with regard to the subject matter hereof, and no party shall be liable or bound to any other party in any manner by any warranties, representations or covenants except as specifically set forth herein.",entire-agreement
Entire Agreement. This Agreement contains the entire agreement of the parties and there are no other promises or conditions in any other agreement whether oral or written. This Agreement supersedes any prior written or oral agreements between the parties.,entire-agreement
"Entire Agreement. This Agreement and the Plan constitute the entire agreement between the parties, and supersedes all prior agreements and understandings, relating to the subject matter of this Agreement.",entire-agreement
"Entire Agreement. This Agreement, the Ancillary Agreements and the Confidentiality Agreement constitute the entire agreement of the parties hereto with respect to the subject matter hereof and supersede all prior agreements and undertakings, both written and oral, between the Seller and the Purchaser with respect to the subject matter hereof and thereof.",entire-agreement
"Entire Agreement. It is understood and acknowledged that there are no oral agreements between the parties hereto affecting this Lease and this Lease constitutes the parties’ entire agreement with respect to the leasing of the Premises and supersedes and cancels any and all previous negotiations, arrangements, brochures, agreements and understandings, if any, between the parties hereto or displayed by Landlord to Tenant with respect to the subject matter thereof, and none thereof shall be used to interpret or construe this Lease. None of the terms, covenants, conditions or provisions of this Lease can be modified, deleted or added to except in writing signed by the parties hereto.",entire-agreement
"Entire Agreement. This Agreement, together with the other Loan Documents, embodies the entire agreement and understanding among the Company, the Banks and the Agent, and supersedes all prior or contemporaneous agreements and understandings of such Persons, verbal or written, relating to the subject matter hereof and thereof.",entire-agreement
"Entire Agreement. This Agreement amends and restates the Original Agreement. This Agreement contains the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior representations, warranties and agreements, written or oral with respect thereto between the Company and the Executive.",entire-agreement
Entire Agreement. This Agreement contains the entire understanding of the parties with respect to the subject matter hereof and may be amended only by an agreement in writing executed by the parties hereto.,entire-agreement
"Entire Agreement. This Clause 38 constitutes the entire agreement between the Parties in relation to the obligations of the Finance Parties under the Finance Documents regarding Confidential Information and supersedes any previous agreement, whether express or implied, regarding Confidential Information.",entire-agreement
"Entire Agreement. This Agreement, the Master Separation Agreement, the other Ancillary Agreements and the Exhibits and Schedules attached hereto and thereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and shall supersede all prior written and oral and all contemporaneous oral agreements and understandings with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. Except for the amendments, supplements or changes in writing executed after the execution of this Agreement, this Agreement shall constitute the entire agreement reached by and among the Parties hereto with respect to the subject matter hereof, and shall supersede all prior oral and written consultations, representations and contracts reached with respect to the subject matter of this Agreement.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire understanding between the parties and supersedes any and all prior or contemporaneous understandings and agreements, whether oral or written, between the parties, with respect to the subject matter hereof.",entire-agreement
"Entire Agreement. This Agreement represents the entire agreement and understanding of the parties hereto and shall supersede any prior agreements between the parties relating to the subject matter hereof, and all such prior agreements shall be deemed terminated upon the effectiveness of this Agreement.",entire-agreement
"Entire Agreement. This Agreement constitutes the entire agreement between the Parties hereto and supersedes all prior communications, understandings and agreements relating to the subject matter hereof, whether oral or written.",entire-agreement
"Entire Agreement. This Agreement supersedes all prior agreements, written or oral, among the parties hereto with respect to the subject matter hereof and contains the entire agreement among the parties with respect to the subject matter hereof. This Agreement may not be amended, supplemented or modified, and no provisions hereof may be modified or waived, except by an instrument in writing signed by each party hereto. No waiver of any provisions hereof by either party shall be deemed a waiver of any other provisions hereof by any such party, nor shall any such waiver be deemed a continuing waiver of any provision hereof by such party.",entire-agreement
Entire Agreement. This Agreement constitutes the entire agreement between the parties hereto and supersedes any prior agreement with respect to the subject matter hereof whether oral or written.,entire-agreement
"Entire Agreement. This Non-Interference Agreement sets forth the entire agreement and understanding between the Company and me relating to the subject matter herein and merges all prior discussions between us. No modification or amendment to this Non-Interference Agreement, nor any waiver of any rights under this Non-Interference Agreement, will be effective unless in writing signed by the party to be charged. Any subsequent change or changes in my duties, obligations, rights, or compensation will not affect the validity or scope of this Non-Interference Agreement.",entire-agreement
"Entire Agreement. This Agreement, including the schedules and exhibits attached hereto and other documents referred to herein, contains the entire understanding of the parties hereto with respect to the subject matter hereof. This Agreement supersedes all prior agreements and undertakings between the parties with respect to such subject matter.",entire-agreement
"Entire Agreement. This Agreement sets forth the entire agreement and understanding of the parties relating to the subject matter hereof, and supersedes all prior agreements, arrangements and understandings, written or oral, relating to the subject matter hereof. No representation, promise or inducement has been made by either party that is not embodied in this Agreement, and neither party shall be bound by or liable for any alleged representation, promise or inducement not so set forth.",entire-agreement
"Entire Agreement. This Agreement and the documents expressly referred to herein constitute the entire agreement between the parties hereto with respect to the matters covered hereby, and any other prior or contemporaneous oral or written understandings or agreements with respect to the matters covered hereby are expressly superseded by this Agreement.",entire-agreement
"Entire Agreement. This Agreement supersedes any and all other understandings and agreements, either oral or in writing, between the parties hereto with respect to the subject matter hereof and constitutes the sole and only agreement between the parties with respect to said subject matter. Each party to this Agreement acknowledges that no representations, inducements, promises, or agreements, oral or otherwise, have been made by any party or by anyone acting on behalf of any party, which are not embodied herein, and that no agreement, statement, or promise not contained in this Agreement shall be valid or binding or of any force or effect. No change or modification of this Agreement shall be valid or binding upon the parties hereto unless such change or modification is in writing and is signed by the parties hereto.",entire-agreement
